,state,state_po,district,county_fips,party_simplified,votes,totalVotes,votePercentage
527,CALIFORNIA,CA,25,6111.0,REPUBLICAN,36572,67436,0.5423216086363367
528,CALIFORNIA,CA,26,6037.0,DEMOCRAT,2805,5225,0.5368421052631579
529,CALIFORNIA,CA,26,6037.0,REPUBLICAN,2420,5225,0.4631578947368421
530,CALIFORNIA,CA,26,6111.0,DEMOCRAT,206051,339508,0.6069105882630159
531,CALIFORNIA,CA,26,6111.0,REPUBLICAN,133457,339508,0.3930894117369841
532,CALIFORNIA,CA,27,6037.0,DEMOCRAT,211153,295551,0.7144384556303311
533,CALIFORNIA,CA,27,6037.0,REPUBLICAN,84398,295551,0.28556154436966885
534,CALIFORNIA,CA,27,6071.0,DEMOCRAT,10258,21767,0.47126383975743097
535,CALIFORNIA,CA,27,6071.0,REPUBLICAN,11509,21767,0.528736160242569
536,CALIFORNIA,CA,28,6037.0,DEMOCRAT,244271,336199,0.7265667060282749
537,CALIFORNIA,CA,28,6037.0,REPUBLICAN,91928,336199,0.27343329397172506
538,CALIFORNIA,CA,29,6037.0,DEMOCRAT,210944,210944,1.0
539,CALIFORNIA,CA,30,6037.0,DEMOCRAT,239321,344189,0.6953185604420827
540,CALIFORNIA,CA,30,6037.0,REPUBLICAN,104868,344189,0.3046814395579173
541,CALIFORNIA,CA,30,6111.0,DEMOCRAT,717,1275,0.5623529411764706
542,CALIFORNIA,CA,30,6111.0,REPUBLICAN,558,1275,0.4376470588235294
543,CALIFORNIA,CA,31,6071.0,DEMOCRAT,175315,286050,0.6128823632232128
544,CALIFORNIA,CA,31,6071.0,REPUBLICAN,110735,286050,0.3871176367767873
545,CALIFORNIA,CA,32,6037.0,DEMOCRAT,172942,259760,0.6657761010163228
546,CALIFORNIA,CA,32,6037.0,REPUBLICAN,86818,259760,0.3342238989836772
547,CALIFORNIA,CA,33,6037.0,DEMOCRAT,257094,380428,0.6758019914412189
548,CALIFORNIA,CA,33,6037.0,REPUBLICAN,123334,380428,0.32419800855878117
549,CALIFORNIA,CA,34,6037.0,DEMOCRAT,205346,205346,1.0
550,CALIFORNIA,CA,35,6037.0,DEMOCRAT,34740,46744,0.7431969878487078
551,CALIFORNIA,CA,35,6037.0,REPUBLICAN,12004,46744,0.25680301215129214
552,CALIFORNIA,CA,35,6071.0,DEMOCRAT,134665,197602,0.6814961387030496
553,CALIFORNIA,CA,35,6071.0,REPUBLICAN,62937,197602,0.31850386129695046
554,CALIFORNIA,CA,36,6065.0,DEMOCRAT,185151,306849,0.6033945034854277
555,CALIFORNIA,CA,36,6065.0,REPUBLICAN,121698,306849,0.39660549651457233
556,CALIFORNIA,CA,37,6037.0,DEMOCRAT,254916,296621,0.8593997053479019
557,CALIFORNIA,CA,37,6037.0,REPUBLICAN,41705,296621,0.14060029465209814
558,CALIFORNIA,CA,38,6037.0,DEMOCRAT,249591,249591,1.0
559,CALIFORNIA,CA,38,6059.0,DEMOCRAT,6615,6615,1.0
560,CALIFORNIA,CA,39,6037.0,DEMOCRAT,45870,84552,0.5425063866023275
561,CALIFORNIA,CA,39,6037.0,REPUBLICAN,38682,84552,0.4574936133976724
562,CALIFORNIA,CA,39,6059.0,DEMOCRAT,105133,220167,0.47751479558698623
563,CALIFORNIA,CA,39,6059.0,REPUBLICAN,115034,220167,0.5224852044130137
564,CALIFORNIA,CA,39,6071.0,DEMOCRAT,18834,39064,0.4821318861355724
565,CALIFORNIA,CA,39,6071.0,REPUBLICAN,20230,39064,0.5178681138644277
566,CALIFORNIA,CA,40,6037.0,DEMOCRAT,135572,186381,0.7273917405744148
567,CALIFORNIA,CA,40,6037.0,REPUBLICAN,50809,186381,0.27260825942558525
568,CALIFORNIA,CA,41,6065.0,DEMOCRAT,168126,262573,0.6403019350809108
569,CALIFORNIA,CA,41,6065.0,REPUBLICAN,94447,262573,0.3596980649190892
570,CALIFORNIA,CA,42,6065.0,DEMOCRAT,157773,368047,0.4286762288512065
571,CALIFORNIA,CA,42,6065.0,REPUBLICAN,210274,368047,0.5713237711487935
572,CALIFORNIA,CA,43,6037.0,DEMOCRAT,199210,277898,0.7168457491597636
573,CALIFORNIA,CA,43,6037.0,REPUBLICAN,78688,277898,0.2831542508402363
574,CALIFORNIA,CA,44,6037.0,DEMOCRAT,206036,206036,1.0
575,CALIFORNIA,CA,45,6059.0,DEMOCRAT,221843,414939,0.534640031426306
576,CALIFORNIA,CA,45,6059.0,REPUBLICAN,193096,414939,0.46535996857369394
577,CALIFORNIA,CA,46,6059.0,DEMOCRAT,157803,229519,0.6875378508968757
578,CALIFORNIA,CA,46,6059.0,REPUBLICAN,71716,229519,0.31246214910312436
579,CALIFORNIA,CA,47,6037.0,DEMOCRAT,129985,182136,0.7136700048315544
580,CALIFORNIA,CA,47,6037.0,REPUBLICAN,52151,182136,0.28632999516844554
581,CALIFORNIA,CA,47,6059.0,DEMOCRAT,67043,129263,0.5186557638303304
582,CALIFORNIA,CA,47,6059.0,REPUBLICAN,62220,129263,0.4813442361696696
583,CALIFORNIA,CA,48,6059.0,DEMOCRAT,193362,395100,0.4894001518602885
584,CALIFORNIA,CA,48,6059.0,REPUBLICAN,201738,395100,0.5105998481397115
585,CALIFORNIA,CA,49,6059.0,DEMOCRAT,44853,102276,0.43854863311040715
586,CALIFORNIA,CA,49,6059.0,REPUBLICAN,57423,102276,0.5614513668895929
587,CALIFORNIA,CA,49,6073.0,DEMOCRAT,160496,284230,0.5646694578334448
588,CALIFORNIA,CA,49,6073.0,REPUBLICAN,123734,284230,0.43533054216655526
589,CALIFORNIA,CA,50,6065.0,DEMOCRAT,18903,42788,0.44178274282509117
590,CALIFORNIA,CA,50,6065.0,REPUBLICAN,23885,42788,0.5582172571749089
591,CALIFORNIA,CA,50,6073.0,DEMOCRAT,147966,319602,0.46296956840069836
592,CALIFORNIA,CA,50,6073.0,REPUBLICAN,171636,319602,0.5370304315993016
593,CALIFORNIA,CA,51,6025.0,DEMOCRAT,34868,54955,0.6344827586206897
594,CALIFORNIA,CA,51,6025.0,REPUBLICAN,20087,54955,0.36551724137931035
595,CALIFORNIA,CA,51,6073.0,DEMOCRAT,130728,187482,0.6972829391621596
596,CALIFORNIA,CA,51,6073.0,REPUBLICAN,56754,187482,0.30271706083784045
597,CALIFORNIA,CA,52,6073.0,DEMOCRAT,244145,396495,0.6157580801775558
598,CALIFORNIA,CA,52,6073.0,REPUBLICAN,152350,396495,0.38424191982244416
599,CALIFORNIA,CA,53,6073.0,DEMOCRAT,334858,334858,1.0
600,COLORADO,CO,1,8005.0,DEMOCRAT,19780,30949,0.6391159649746357
601,COLORADO,CO,1,8005.0,LIBERTARIAN,690,30949,0.02229474296423148
602,COLORADO,CO,1,8005.0,OTHER,226,30949,0.0073023361013279916
603,COLORADO,CO,1,8005.0,REPUBLICAN,10253,30949,0.33128695595980484
604,COLORADO,CO,1,8031.0,DEMOCRAT,290197,372988,0.7780330734500842
605,COLORADO,CO,1,8031.0,LIBERTARIAN,7058,372988,0.01892286078908705
606,COLORADO,CO,1,8031.0,OTHER,3377,372988,0.00905391058157367
607,COLORADO,CO,1,8031.0,REPUBLICAN,72356,372988,0.1939901551792551
608,COLORADO,CO,1,8059.0,DEMOCRAT,21644,46353,0.466938493732876
609,COLORADO,CO,1,8059.0,LIBERTARIAN,1001,46353,0.021595150259961598
610,COLORADO,CO,1,8059.0,OTHER,362,46353,0.007809634759346752
611,COLORADO,CO,1,8059.0,REPUBLICAN,23346,46353,0.5036567212478157
612,COLORADO,CO,2,8013.0,DEMOCRAT,114509,144274,0.7936911709663557
613,COLORADO,CO,2,8013.0,LIBERTARIAN,2709,144274,0.01877677197554653
614,COLORADO,CO,2,8013.0,OTHER,551,144274,0.003819121948514632
615,COLORADO,CO,2,8013.0,REPUBLICAN,26505,144274,0.18371293510958314
616,COLORADO,CO,2,8014.0,DEMOCRAT,26935,45227,0.5955513299577686
617,COLORADO,CO,2,8014.0,LIBERTARIAN,1180,45227,0.02609060959161563
618,COLORADO,CO,2,8014.0,OTHER,225,45227,0.0049749043712826405
619,COLORADO,CO,2,8014.0,REPUBLICAN,16887,45227,0.37338315607933314
620,COLORADO,CO,2,8019.0,DEMOCRAT,3392,6325,0.5362845849802371
621,COLORADO,CO,2,8019.0,LIBERTARIAN,217,6325,0.03430830039525692
622,COLORADO,CO,2,8019.0,OTHER,41,6325,0.006482213438735178
623,COLORADO,CO,2,8019.0,REPUBLICAN,2675,6325,0.42292490118577075
624,COLORADO,CO,2,8037.0,DEMOCRAT,4691,7167,0.6545276963862146
625,COLORADO,CO,2,8037.0,LIBERTARIAN,220,7167,0.03069624668620064
626,COLORADO,CO,2,8037.0,OTHER,58,7167,0.008092646853634715
627,COLORADO,CO,2,8037.0,REPUBLICAN,2198,7167,0.30668341007395006
628,COLORADO,CO,2,8047.0,DEMOCRAT,2139,4092,0.5227272727272727
629,COLORADO,CO,2,8047.0,LIBERTARIAN,174,4092,0.04252199413489736
630,COLORADO,CO,2,8047.0,OTHER,33,4092,0.008064516129032258
631,COLORADO,CO,2,8047.0,REPUBLICAN,1746,4092,0.42668621700879766
632,COLORADO,CO,2,8049.0,DEMOCRAT,4348,9488,0.4582630691399663
633,COLORADO,CO,2,8049.0,LIBERTARIAN,306,9488,0.03225126475548061
634,COLORADO,CO,2,8049.0,OTHER,53,9488,0.005586003372681282
635,COLORADO,CO,2,8049.0,REPUBLICAN,4781,9488,0.5038996627318718
636,COLORADO,CO,2,8059.0,DEMOCRAT,29143,57586,0.5060778661480221
637,COLORADO,CO,2,8059.0,LIBERTARIAN,1482,57586,0.025735421803910672
638,COLORADO,CO,2,8059.0,OTHER,242,57586,0.004202410308060987
639,COLORADO,CO,2,8059.0,REPUBLICAN,26719,57586,0.46398430174000627
640,COLORADO,CO,2,8069.0,DEMOCRAT,117869,217828,0.5411104173935398
641,COLORADO,CO,2,8069.0,LIBERTARIAN,6477,217828,0.029734469397873553
642,COLORADO,CO,2,8069.0,OTHER,1190,217828,0.005463025873625062
643,COLORADO,CO,2,8069.0,REPUBLICAN,92292,217828,0.42369208733496155
644,COLORADO,CO,2,8093.0,DEMOCRAT,2222,5818,0.3819181849432795
645,COLORADO,CO,2,8093.0,LIBERTARIAN,246,5818,0.042282571330354075
646,COLORADO,CO,2,8093.0,OTHER,36,5818,0.006187693365417669
647,COLORADO,CO,2,8093.0,REPUBLICAN,3314,5818,0.5696115503609488
648,COLORADO,CO,2,8117.0,DEMOCRAT,11677,17858,0.653880613730541
649,COLORADO,CO,2,8117.0,LIBERTARIAN,646,17858,0.036174263635345504
650,COLORADO,CO,2,8117.0,OTHER,105,17858,0.005879717773546869
651,COLORADO,CO,2,8117.0,REPUBLICAN,5430,17858,0.3040654048605667
652,COLORADO,CO,3,8003.0,DEMOCRAT,3616,7662,0.4719394413991125
653,COLORADO,CO,3,8003.0,LIBERTARIAN,192,7662,0.025058731401722788
654,COLORADO,CO,3,8003.0,OTHER,108,7662,0.014095536413469069
655,COLORADO,CO,3,8003.0,REPUBLICAN,3746,7662,0.48890629078569564
656,COLORADO,CO,3,8007.0,DEMOCRAT,3577,8922,0.40091907644026004
657,COLORADO,CO,3,8007.0,LIBERTARIAN,206,8922,0.02308899349921542
658,COLORADO,CO,3,8007.0,OTHER,101,8922,0.011320331764178435
659,COLORADO,CO,3,8007.0,REPUBLICAN,5038,8922,0.5646715982963461
660,COLORADO,CO,3,8021.0,DEMOCRAT,1920,4218,0.45519203413940257
661,COLORADO,CO,3,8021.0,LIBERTARIAN,69,4218,0.016358463726884778
662,COLORADO,CO,3,8021.0,OTHER,20,4218,0.00474158368895211
663,COLORADO,CO,3,8021.0,REPUBLICAN,2209,4218,0.5237079184447605
664,COLORADO,CO,3,8023.0,DEMOCRAT,1278,2034,0.6283185840707964
665,COLORADO,CO,3,8023.0,LIBERTARIAN,51,2034,0.025073746312684365
666,COLORADO,CO,3,8023.0,OTHER,17,2034,0.008357915437561455
667,COLORADO,CO,3,8023.0,REPUBLICAN,688,2034,0.3382497541789577
668,COLORADO,CO,3,8027.0,DEMOCRAT,1055,3581,0.29461044401005304
669,COLORADO,CO,3,8027.0,LIBERTARIAN,87,3581,0.02429488969561575
670,COLORADO,CO,3,8027.0,OTHER,26,3581,0.007260541748115051
671,COLORADO,CO,3,8027.0,REPUBLICAN,2413,3581,0.6738341245462162
672,COLORADO,CO,3,8029.0,DEMOCRAT,5723,19145,0.2989292243405589
673,COLORADO,CO,3,8029.0,LIBERTARIAN,340,19145,0.017759206059023244
674,COLORADO,CO,3,8029.0,OTHER,145,19145,0.007573779054583442
675,COLORADO,CO,3,8029.0,REPUBLICAN,12937,19145,0.6757377905458344
676,COLORADO,CO,3,8033.0,DEMOCRAT,319,1414,0.2256011315417256
677,COLORADO,CO,3,8033.0,LIBERTARIAN,16,1414,0.011315417256011316
678,COLORADO,CO,3,8033.0,OTHER,16,1414,0.011315417256011316
679,COLORADO,CO,3,8033.0,REPUBLICAN,1063,1414,0.7517680339462518
680,COLORADO,CO,3,8037.0,DEMOCRAT,12879,21354,0.6031188536105647
681,COLORADO,CO,3,8037.0,LIBERTARIAN,426,21354,0.019949423995504357
682,COLORADO,CO,3,8037.0,OTHER,142,21354,0.006649807998501451
683,COLORADO,CO,3,8037.0,REPUBLICAN,7907,21354,0.3702819143954294
684,COLORADO,CO,3,8045.0,DEMOCRAT,15531,30438,0.5102503449635324
685,COLORADO,CO,3,8045.0,LIBERTARIAN,816,30438,0.026808594520007886
686,COLORADO,CO,3,8045.0,OTHER,335,30438,0.011005979367895394
687,COLORADO,CO,3,8045.0,REPUBLICAN,13756,30438,0.4519350811485643
688,COLORADO,CO,3,8051.0,DEMOCRAT,6863,11020,0.6227767695099818
689,COLORADO,CO,3,8051.0,LIBERTARIAN,265,11020,0.024047186932849365
690,COLORADO,CO,3,8051.0,OTHER,83,11020,0.007531760435571687
691,COLORADO,CO,3,8051.0,REPUBLICAN,3809,11020,0.3456442831215971
692,COLORADO,CO,3,8053.0,DEMOCRAT,238,612,0.3888888888888889
693,COLORADO,CO,3,8053.0,LIBERTARIAN,20,612,0.032679738562091505
694,COLORADO,CO,3,8053.0,OTHER,3,612,0.004901960784313725
695,COLORADO,CO,3,8053.0,REPUBLICAN,351,612,0.5735294117647058
