,state,state_po,district,county_fips,party_simplified,votes
7656,TEXAS,TX,13,48375.0,REPUBLICAN,22451
7657,TEXAS,TX,13,48381.0,DEMOCRAT,12184
7658,TEXAS,TX,13,48381.0,LIBERTARIAN,1450
7659,TEXAS,TX,13,48381.0,REPUBLICAN,50515
7660,TEXAS,TX,13,48393.0,DEMOCRAT,19
7661,TEXAS,TX,13,48393.0,LIBERTARIAN,6
7662,TEXAS,TX,13,48393.0,REPUBLICAN,521
7663,TEXAS,TX,13,48421.0,DEMOCRAT,95
7664,TEXAS,TX,13,48421.0,LIBERTARIAN,20
7665,TEXAS,TX,13,48421.0,REPUBLICAN,866
7666,TEXAS,TX,13,48437.0,DEMOCRAT,483
7667,TEXAS,TX,13,48437.0,LIBERTARIAN,41
7668,TEXAS,TX,13,48437.0,REPUBLICAN,1791
7669,TEXAS,TX,13,48483.0,DEMOCRAT,163
7670,TEXAS,TX,13,48483.0,LIBERTARIAN,27
7671,TEXAS,TX,13,48483.0,REPUBLICAN,2097
7672,TEXAS,TX,13,48485.0,DEMOCRAT,11994
7673,TEXAS,TX,13,48485.0,LIBERTARIAN,1186
7674,TEXAS,TX,13,48485.0,REPUBLICAN,31812
7675,TEXAS,TX,13,48487.0,DEMOCRAT,894
7676,TEXAS,TX,13,48487.0,LIBERTARIAN,69
7677,TEXAS,TX,13,48487.0,REPUBLICAN,3423
7678,TEXAS,TX,13,48497.0,DEMOCRAT,2420
7679,TEXAS,TX,13,48497.0,LIBERTARIAN,395
7680,TEXAS,TX,13,48497.0,REPUBLICAN,16984
7681,TEXAS,TX,14,48039.0,DEMOCRAT,18700
7682,TEXAS,TX,14,48039.0,REPUBLICAN,45245
7683,TEXAS,TX,14,48071.0,DEMOCRAT,0
7684,TEXAS,TX,14,48071.0,REPUBLICAN,0
7685,TEXAS,TX,14,48167.0,DEMOCRAT,55672
7686,TEXAS,TX,14,48167.0,REPUBLICAN,97136
7687,TEXAS,TX,14,48245.0,DEMOCRAT,44202
7688,TEXAS,TX,14,48245.0,REPUBLICAN,48160
7689,TEXAS,TX,15,48047.0,DEMOCRAT,1553
7690,TEXAS,TX,15,48047.0,LIBERTARIAN,26
7691,TEXAS,TX,15,48047.0,REPUBLICAN,784
7692,TEXAS,TX,15,48131.0,DEMOCRAT,2815
7693,TEXAS,TX,15,48131.0,LIBERTARIAN,76
7694,TEXAS,TX,15,48131.0,REPUBLICAN,1642
7695,TEXAS,TX,15,48187.0,DEMOCRAT,20257
7696,TEXAS,TX,15,48187.0,LIBERTARIAN,1476
7697,TEXAS,TX,15,48187.0,REPUBLICAN,39862
7698,TEXAS,TX,15,48215.0,DEMOCRAT,87193
7699,TEXAS,TX,15,48215.0,LIBERTARIAN,2569
7700,TEXAS,TX,15,48215.0,REPUBLICAN,56729
7701,TEXAS,TX,15,48247.0,DEMOCRAT,1398
7702,TEXAS,TX,15,48247.0,LIBERTARIAN,10
7703,TEXAS,TX,15,48247.0,REPUBLICAN,483
7704,TEXAS,TX,15,48255.0,DEMOCRAT,1322
7705,TEXAS,TX,15,48255.0,LIBERTARIAN,61
7706,TEXAS,TX,15,48255.0,REPUBLICAN,3655
7707,TEXAS,TX,15,48297.0,DEMOCRAT,778
7708,TEXAS,TX,15,48297.0,LIBERTARIAN,53
7709,TEXAS,TX,15,48297.0,REPUBLICAN,4105
7710,TEXAS,TX,15,48493.0,DEMOCRAT,290
7711,TEXAS,TX,15,48493.0,LIBERTARIAN,24
7712,TEXAS,TX,15,48493.0,REPUBLICAN,1759
7713,TEXAS,TX,16,48141.0,DEMOCRAT,154108
7714,TEXAS,TX,16,48141.0,REPUBLICAN,84006
7715,TEXAS,TX,17,48021.0,DEMOCRAT,159
7716,TEXAS,TX,17,48021.0,LIBERTARIAN,22
7717,TEXAS,TX,17,48021.0,REPUBLICAN,336
7718,TEXAS,TX,17,48041.0,DEMOCRAT,31778
7719,TEXAS,TX,17,48041.0,LIBERTARIAN,3256
7720,TEXAS,TX,17,48041.0,REPUBLICAN,47336
7721,TEXAS,TX,17,48051.0,DEMOCRAT,1704
7722,TEXAS,TX,17,48051.0,LIBERTARIAN,151
7723,TEXAS,TX,17,48051.0,REPUBLICAN,6585
7724,TEXAS,TX,17,48145.0,DEMOCRAT,1771
7725,TEXAS,TX,17,48145.0,LIBERTARIAN,99
7726,TEXAS,TX,17,48145.0,REPUBLICAN,4149
7727,TEXAS,TX,17,48161.0,DEMOCRAT,1509
7728,TEXAS,TX,17,48161.0,LIBERTARIAN,147
7729,TEXAS,TX,17,48161.0,REPUBLICAN,6899
7730,TEXAS,TX,17,48287.0,DEMOCRAT,499
7731,TEXAS,TX,17,48287.0,LIBERTARIAN,63
7732,TEXAS,TX,17,48287.0,REPUBLICAN,2090
7733,TEXAS,TX,17,48289.0,DEMOCRAT,531
7734,TEXAS,TX,17,48289.0,LIBERTARIAN,72
7735,TEXAS,TX,17,48289.0,REPUBLICAN,3875
7736,TEXAS,TX,17,48293.0,DEMOCRAT,2084
7737,TEXAS,TX,17,48293.0,LIBERTARIAN,141
7738,TEXAS,TX,17,48293.0,REPUBLICAN,6782
7739,TEXAS,TX,17,48309.0,DEMOCRAT,33093
7740,TEXAS,TX,17,48309.0,LIBERTARIAN,2682
7741,TEXAS,TX,17,48309.0,REPUBLICAN,59653
7742,TEXAS,TX,17,48331.0,DEMOCRAT,2320
7743,TEXAS,TX,17,48331.0,LIBERTARIAN,195
7744,TEXAS,TX,17,48331.0,REPUBLICAN,7799
7745,TEXAS,TX,17,48395.0,DEMOCRAT,2241
7746,TEXAS,TX,17,48395.0,LIBERTARIAN,142
7747,TEXAS,TX,17,48395.0,REPUBLICAN,5584
7748,TEXAS,TX,17,48453.0,DEMOCRAT,47876
7749,TEXAS,TX,17,48453.0,LIBERTARIAN,2948
7750,TEXAS,TX,17,48453.0,REPUBLICAN,20298
7751,TEXAS,TX,18,48201.0,DEMOCRAT,180952
7752,TEXAS,TX,18,48201.0,LIBERTARIAN,4514
7753,TEXAS,TX,18,48201.0,OTHER,3396
7754,TEXAS,TX,18,48201.0,REPUBLICAN,58033
7755,TEXAS,TX,19,48017.0,DEMOCRAT,333
7756,TEXAS,TX,19,48017.0,LIBERTARIAN,43
7757,TEXAS,TX,19,48017.0,REPUBLICAN,1450
7758,TEXAS,TX,19,48033.0,DEMOCRAT,18
7759,TEXAS,TX,19,48033.0,LIBERTARIAN,3
7760,TEXAS,TX,19,48033.0,REPUBLICAN,390
7761,TEXAS,TX,19,48069.0,DEMOCRAT,399
7762,TEXAS,TX,19,48069.0,LIBERTARIAN,25
7763,TEXAS,TX,19,48069.0,REPUBLICAN,1588
7764,TEXAS,TX,19,48079.0,DEMOCRAT,163
7765,TEXAS,TX,19,48079.0,LIBERTARIAN,17
7766,TEXAS,TX,19,48079.0,REPUBLICAN,808
7767,TEXAS,TX,19,48107.0,DEMOCRAT,435
7768,TEXAS,TX,19,48107.0,LIBERTARIAN,31
7769,TEXAS,TX,19,48107.0,REPUBLICAN,1422
7770,TEXAS,TX,19,48151.0,DEMOCRAT,326
7771,TEXAS,TX,19,48151.0,LIBERTARIAN,29
7772,TEXAS,TX,19,48151.0,REPUBLICAN,1451
7773,TEXAS,TX,19,48153.0,DEMOCRAT,240
7774,TEXAS,TX,19,48153.0,LIBERTARIAN,18
7775,TEXAS,TX,19,48153.0,REPUBLICAN,892
7776,TEXAS,TX,19,48165.0,DEMOCRAT,498
7777,TEXAS,TX,19,48165.0,LIBERTARIAN,96
7778,TEXAS,TX,19,48165.0,REPUBLICAN,5148
7779,TEXAS,TX,19,48169.0,DEMOCRAT,199
7780,TEXAS,TX,19,48169.0,LIBERTARIAN,19
7781,TEXAS,TX,19,48169.0,REPUBLICAN,1395
7782,TEXAS,TX,19,48189.0,DEMOCRAT,1898
7783,TEXAS,TX,19,48189.0,LIBERTARIAN,183
7784,TEXAS,TX,19,48189.0,REPUBLICAN,7306
7785,TEXAS,TX,19,48207.0,DEMOCRAT,324
7786,TEXAS,TX,19,48207.0,LIBERTARIAN,23
7787,TEXAS,TX,19,48207.0,REPUBLICAN,1853
7788,TEXAS,TX,19,48219.0,DEMOCRAT,1264
7789,TEXAS,TX,19,48219.0,LIBERTARIAN,135
7790,TEXAS,TX,19,48219.0,REPUBLICAN,6623
7791,TEXAS,TX,19,48227.0,DEMOCRAT,1866
7792,TEXAS,TX,19,48227.0,LIBERTARIAN,208
7793,TEXAS,TX,19,48227.0,REPUBLICAN,7838
7794,TEXAS,TX,19,48253.0,DEMOCRAT,866
7795,TEXAS,TX,19,48253.0,LIBERTARIAN,101
7796,TEXAS,TX,19,48253.0,REPUBLICAN,5650
7797,TEXAS,TX,19,48263.0,DEMOCRAT,47
7798,TEXAS,TX,19,48263.0,LIBERTARIAN,4
7799,TEXAS,TX,19,48263.0,REPUBLICAN,395
7800,TEXAS,TX,19,48279.0,DEMOCRAT,735
7801,TEXAS,TX,19,48279.0,LIBERTARIAN,70
7802,TEXAS,TX,19,48279.0,REPUBLICAN,3580
7803,TEXAS,TX,19,48303.0,DEMOCRAT,33956
7804,TEXAS,TX,19,48303.0,LIBERTARIAN,3360
7805,TEXAS,TX,19,48303.0,REPUBLICAN,80707
7806,TEXAS,TX,19,48305.0,DEMOCRAT,364
7807,TEXAS,TX,19,48305.0,LIBERTARIAN,0
7808,TEXAS,TX,19,48305.0,REPUBLICAN,1906
7809,TEXAS,TX,19,48353.0,DEMOCRAT,1027
7810,TEXAS,TX,19,48353.0,LIBERTARIAN,74
7811,TEXAS,TX,19,48353.0,REPUBLICAN,4185
7812,TEXAS,TX,19,48369.0,DEMOCRAT,433
7813,TEXAS,TX,19,48369.0,LIBERTARIAN,45
7814,TEXAS,TX,19,48369.0,REPUBLICAN,2140
7815,TEXAS,TX,19,48415.0,DEMOCRAT,731
7816,TEXAS,TX,19,48415.0,LIBERTARIAN,116
7817,TEXAS,TX,19,48415.0,REPUBLICAN,4957
7818,TEXAS,TX,19,48417.0,DEMOCRAT,104
7819,TEXAS,TX,19,48417.0,LIBERTARIAN,11
7820,TEXAS,TX,19,48417.0,REPUBLICAN,1492
7821,TEXAS,TX,19,48429.0,DEMOCRAT,78
7822,TEXAS,TX,19,48429.0,LIBERTARIAN,11
7823,TEXAS,TX,19,48429.0,REPUBLICAN,1052
7824,TEXAS,TX,19,48433.0,DEMOCRAT,111
7825,TEXAS,TX,19,48433.0,LIBERTARIAN,2
7826,TEXAS,TX,19,48433.0,REPUBLICAN,588
7827,TEXAS,TX,19,48441.0,DEMOCRAT,12217
7828,TEXAS,TX,19,48441.0,LIBERTARIAN,1383
7829,TEXAS,TX,19,48441.0,REPUBLICAN,40512
7830,TEXAS,TX,19,48445.0,DEMOCRAT,621
7831,TEXAS,TX,19,48445.0,LIBERTARIAN,65
7832,TEXAS,TX,19,48445.0,REPUBLICAN,2844
7833,TEXAS,TX,19,48447.0,DEMOCRAT,67
7834,TEXAS,TX,19,48447.0,LIBERTARIAN,8
7835,TEXAS,TX,19,48447.0,REPUBLICAN,793
7836,TEXAS,TX,19,48501.0,DEMOCRAT,364
7837,TEXAS,TX,19,48501.0,LIBERTARIAN,50
7838,TEXAS,TX,19,48501.0,REPUBLICAN,2180
7839,TEXAS,TX,19,48503.0,DEMOCRAT,888
7840,TEXAS,TX,19,48503.0,LIBERTARIAN,141
7841,TEXAS,TX,19,48503.0,REPUBLICAN,7048
7842,TEXAS,TX,20,48029.0,DEMOCRAT,175078
7843,TEXAS,TX,20,48029.0,LIBERTARIAN,6017
7844,TEXAS,TX,20,48029.0,REPUBLICAN,89628
7845,TEXAS,TX,21,48019.0,DEMOCRAT,2338
7846,TEXAS,TX,21,48019.0,LIBERTARIAN,206
7847,TEXAS,TX,21,48019.0,OTHER,118
7848,TEXAS,TX,21,48019.0,REPUBLICAN,9861
7849,TEXAS,TX,21,48029.0,DEMOCRAT,67124
7850,TEXAS,TX,21,48029.0,LIBERTARIAN,2534
7851,TEXAS,TX,21,48029.0,OTHER,1072
7852,TEXAS,TX,21,48029.0,REPUBLICAN,70273
7853,TEXAS,TX,21,48031.0,DEMOCRAT,1829
7854,TEXAS,TX,21,48031.0,LIBERTARIAN,101
7855,TEXAS,TX,21,48031.0,OTHER,74
7856,TEXAS,TX,21,48031.0,REPUBLICAN,5367
7857,TEXAS,TX,21,48091.0,DEMOCRAT,16795
7858,TEXAS,TX,21,48091.0,LIBERTARIAN,1138
7859,TEXAS,TX,21,48091.0,OTHER,479
7860,TEXAS,TX,21,48091.0,REPUBLICAN,52400
7861,TEXAS,TX,21,48171.0,DEMOCRAT,3033
7862,TEXAS,TX,21,48171.0,LIBERTARIAN,221
7863,TEXAS,TX,21,48171.0,OTHER,93
7864,TEXAS,TX,21,48171.0,REPUBLICAN,12340
7865,TEXAS,TX,21,48209.0,DEMOCRAT,14124
7866,TEXAS,TX,21,48209.0,LIBERTARIAN,704
7867,TEXAS,TX,21,48209.0,OTHER,314
7868,TEXAS,TX,21,48209.0,REPUBLICAN,13138
7869,TEXAS,TX,21,48259.0,DEMOCRAT,5538
7870,TEXAS,TX,21,48259.0,LIBERTARIAN,365
7871,TEXAS,TX,21,48259.0,OTHER,139
7872,TEXAS,TX,21,48259.0,REPUBLICAN,20302
7873,TEXAS,TX,21,48265.0,DEMOCRAT,6097
7874,TEXAS,TX,21,48265.0,LIBERTARIAN,406
7875,TEXAS,TX,21,48265.0,OTHER,215
7876,TEXAS,TX,21,48265.0,REPUBLICAN,20693
7877,TEXAS,TX,21,48385.0,DEMOCRAT,286
7878,TEXAS,TX,21,48385.0,LIBERTARIAN,21
7879,TEXAS,TX,21,48385.0,OTHER,16
7880,TEXAS,TX,21,48385.0,REPUBLICAN,1626
7881,TEXAS,TX,21,48453.0,DEMOCRAT,88616
7882,TEXAS,TX,21,48453.0,LIBERTARIAN,2970
7883,TEXAS,TX,21,48453.0,OTHER,1044
7884,TEXAS,TX,21,48453.0,REPUBLICAN,29741
7885,TEXAS,TX,22,48039.0,DEMOCRAT,38962
7886,TEXAS,TX,22,48039.0,LIBERTARIAN,4477
7887,TEXAS,TX,22,48039.0,REPUBLICAN,44332
7888,TEXAS,TX,22,48157.0,DEMOCRAT,123293
7889,TEXAS,TX,22,48157.0,LIBERTARIAN,9023
7890,TEXAS,TX,22,48157.0,REPUBLICAN,144974
7891,TEXAS,TX,22,48201.0,DEMOCRAT,19743
7892,TEXAS,TX,22,48201.0,LIBERTARIAN,2291
7893,TEXAS,TX,22,48201.0,REPUBLICAN,20953
7894,TEXAS,TX,23,48029.0,DEMOCRAT,75660
7895,TEXAS,TX,23,48029.0,LIBERTARIAN,4664
7896,TEXAS,TX,23,48029.0,REPUBLICAN,78872
7897,TEXAS,TX,23,48043.0,DEMOCRAT,2249
7898,TEXAS,TX,23,48043.0,LIBERTARIAN,138
7899,TEXAS,TX,23,48043.0,REPUBLICAN,2382
7900,TEXAS,TX,23,48103.0,DEMOCRAT,259
7901,TEXAS,TX,23,48103.0,LIBERTARIAN,31
7902,TEXAS,TX,23,48103.0,REPUBLICAN,1191
7903,TEXAS,TX,23,48105.0,DEMOCRAT,340
7904,TEXAS,TX,23,48105.0,LIBERTARIAN,24
7905,TEXAS,TX,23,48105.0,REPUBLICAN,1139
7906,TEXAS,TX,23,48109.0,DEMOCRAT,429
7907,TEXAS,TX,23,48109.0,LIBERTARIAN,24
7908,TEXAS,TX,23,48109.0,REPUBLICAN,350
7909,TEXAS,TX,23,48127.0,DEMOCRAT,2242
7910,TEXAS,TX,23,48127.0,LIBERTARIAN,78
7911,TEXAS,TX,23,48127.0,REPUBLICAN,1248
7912,TEXAS,TX,23,48137.0,DEMOCRAT,154
7913,TEXAS,TX,23,48137.0,LIBERTARIAN,12
7914,TEXAS,TX,23,48137.0,REPUBLICAN,833
7915,TEXAS,TX,23,48141.0,DEMOCRAT,16776
7916,TEXAS,TX,23,48141.0,LIBERTARIAN,1031
7917,TEXAS,TX,23,48141.0,REPUBLICAN,6289
7918,TEXAS,TX,23,48163.0,DEMOCRAT,2483
7919,TEXAS,TX,23,48163.0,LIBERTARIAN,131
7920,TEXAS,TX,23,48163.0,REPUBLICAN,2470
7921,TEXAS,TX,23,48229.0,DEMOCRAT,410
7922,TEXAS,TX,23,48229.0,LIBERTARIAN,36
7923,TEXAS,TX,23,48229.0,REPUBLICAN,652
7924,TEXAS,TX,23,48243.0,DEMOCRAT,489
7925,TEXAS,TX,23,48243.0,LIBERTARIAN,25
7926,TEXAS,TX,23,48243.0,REPUBLICAN,769
7927,TEXAS,TX,23,48271.0,DEMOCRAT,420
7928,TEXAS,TX,23,48271.0,LIBERTARIAN,41
7929,TEXAS,TX,23,48271.0,REPUBLICAN,1088
7930,TEXAS,TX,23,48283.0,DEMOCRAT,964
7931,TEXAS,TX,23,48283.0,LIBERTARIAN,49
7932,TEXAS,TX,23,48283.0,REPUBLICAN,942
7933,TEXAS,TX,23,48301.0,DEMOCRAT,6
7934,TEXAS,TX,23,48301.0,LIBERTARIAN,3
7935,TEXAS,TX,23,48301.0,REPUBLICAN,53
7936,TEXAS,TX,23,48323.0,DEMOCRAT,8552
7937,TEXAS,TX,23,48323.0,LIBERTARIAN,349
7938,TEXAS,TX,23,48323.0,REPUBLICAN,5769
7939,TEXAS,TX,23,48325.0,DEMOCRAT,6131
7940,TEXAS,TX,23,48325.0,LIBERTARIAN,466
7941,TEXAS,TX,23,48325.0,REPUBLICAN,15636
7942,TEXAS,TX,23,48371.0,DEMOCRAT,1542
7943,TEXAS,TX,23,48371.0,LIBERTARIAN,143
7944,TEXAS,TX,23,48371.0,REPUBLICAN,2936
7945,TEXAS,TX,23,48377.0,DEMOCRAT,1467
7946,TEXAS,TX,23,48377.0,LIBERTARIAN,62
7947,TEXAS,TX,23,48377.0,REPUBLICAN,619
7948,TEXAS,TX,23,48383.0,DEMOCRAT,173
7949,TEXAS,TX,23,48383.0,LIBERTARIAN,24
7950,TEXAS,TX,23,48383.0,REPUBLICAN,878
7951,TEXAS,TX,23,48389.0,DEMOCRAT,1502
7952,TEXAS,TX,23,48389.0,LIBERTARIAN,128
7953,TEXAS,TX,23,48389.0,REPUBLICAN,1841
7954,TEXAS,TX,23,48413.0,DEMOCRAT,200
7955,TEXAS,TX,23,48413.0,LIBERTARIAN,13
7956,TEXAS,TX,23,48413.0,REPUBLICAN,916
7957,TEXAS,TX,23,48435.0,DEMOCRAT,303
7958,TEXAS,TX,23,48435.0,LIBERTARIAN,19
7959,TEXAS,TX,23,48435.0,REPUBLICAN,1221
7960,TEXAS,TX,23,48443.0,DEMOCRAT,126
7961,TEXAS,TX,23,48443.0,LIBERTARIAN,5
7962,TEXAS,TX,23,48443.0,REPUBLICAN,323
7963,TEXAS,TX,23,48461.0,DEMOCRAT,192
7964,TEXAS,TX,23,48461.0,LIBERTARIAN,31
7965,TEXAS,TX,23,48461.0,REPUBLICAN,1113
7966,TEXAS,TX,23,48463.0,DEMOCRAT,3910
7967,TEXAS,TX,23,48463.0,LIBERTARIAN,228
7968,TEXAS,TX,23,48463.0,REPUBLICAN,6037
7969,TEXAS,TX,23,48465.0,DEMOCRAT,6693
7970,TEXAS,TX,23,48465.0,LIBERTARIAN,371
7971,TEXAS,TX,23,48465.0,REPUBLICAN,7956
7972,TEXAS,TX,23,48475.0,DEMOCRAT,837
7973,TEXAS,TX,23,48475.0,LIBERTARIAN,89
7974,TEXAS,TX,23,48475.0,REPUBLICAN,3037
7975,TEXAS,TX,23,48495.0,DEMOCRAT,388
7976,TEXAS,TX,23,48495.0,LIBERTARIAN,50
7977,TEXAS,TX,23,48495.0,REPUBLICAN,1624
7978,TEXAS,TX,23,48507.0,DEMOCRAT,2847
7979,TEXAS,TX,23,48507.0,LIBERTARIAN,106
7980,TEXAS,TX,23,48507.0,REPUBLICAN,1214
7981,TEXAS,TX,24,48113.0,DEMOCRAT,78752
7982,TEXAS,TX,24,48113.0,LIBERTARIAN,2322
7983,TEXAS,TX,24,48113.0,OTHER,2990
7984,TEXAS,TX,24,48113.0,REPUBLICAN,59192
7985,TEXAS,TX,24,48121.0,DEMOCRAT,30802
7986,TEXAS,TX,24,48121.0,LIBERTARIAN,1011
7987,TEXAS,TX,24,48121.0,OTHER,1251
7988,TEXAS,TX,24,48121.0,REPUBLICAN,27981
7989,TEXAS,TX,24,48439.0,DEMOCRAT,53772
7990,TEXAS,TX,24,48439.0,LIBERTARIAN,2314
7991,TEXAS,TX,24,48439.0,OTHER,2897
7992,TEXAS,TX,24,48439.0,REPUBLICAN,80737
7993,TEXAS,TX,25,48027.0,DEMOCRAT,7993
7994,TEXAS,TX,25,48027.0,LIBERTARIAN,351
7995,TEXAS,TX,25,48027.0,REPUBLICAN,3566
7996,TEXAS,TX,25,48035.0,DEMOCRAT,1477
7997,TEXAS,TX,25,48035.0,LIBERTARIAN,130
7998,TEXAS,TX,25,48035.0,REPUBLICAN,7411
7999,TEXAS,TX,25,48053.0,DEMOCRAT,5183
8000,TEXAS,TX,25,48053.0,LIBERTARIAN,490
8001,TEXAS,TX,25,48053.0,REPUBLICAN,18576
8002,TEXAS,TX,25,48099.0,DEMOCRAT,7055
8003,TEXAS,TX,25,48099.0,LIBERTARIAN,638
8004,TEXAS,TX,25,48099.0,REPUBLICAN,15401
8005,TEXAS,TX,25,48143.0,DEMOCRAT,1289
8006,TEXAS,TX,25,48143.0,LIBERTARIAN,143
8007,TEXAS,TX,25,48143.0,REPUBLICAN,5960
8008,TEXAS,TX,25,48193.0,DEMOCRAT,576
8009,TEXAS,TX,25,48193.0,LIBERTARIAN,69
8010,TEXAS,TX,25,48193.0,REPUBLICAN,3578
8011,TEXAS,TX,25,48209.0,DEMOCRAT,14562
8012,TEXAS,TX,25,48209.0,LIBERTARIAN,745
8013,TEXAS,TX,25,48209.0,REPUBLICAN,20251
8014,TEXAS,TX,25,48217.0,DEMOCRAT,2681
8015,TEXAS,TX,25,48217.0,LIBERTARIAN,195
8016,TEXAS,TX,25,48217.0,REPUBLICAN,11833
8017,TEXAS,TX,25,48251.0,DEMOCRAT,15316
8018,TEXAS,TX,25,48251.0,LIBERTARIAN,1203
8019,TEXAS,TX,25,48251.0,REPUBLICAN,54339
8020,TEXAS,TX,25,48281.0,DEMOCRAT,1979
8021,TEXAS,TX,25,48281.0,LIBERTARIAN,210
8022,TEXAS,TX,25,48281.0,REPUBLICAN,8109
8023,TEXAS,TX,25,48425.0,DEMOCRAT,721
8024,TEXAS,TX,25,48425.0,LIBERTARIAN,75
8025,TEXAS,TX,25,48425.0,REPUBLICAN,4121
8026,TEXAS,TX,25,48439.0,DEMOCRAT,1157
8027,TEXAS,TX,25,48439.0,LIBERTARIAN,83
8028,TEXAS,TX,25,48439.0,REPUBLICAN,2397
8029,TEXAS,TX,25,48453.0,DEMOCRAT,105687
8030,TEXAS,TX,25,48453.0,LIBERTARIAN,3396
8031,TEXAS,TX,25,48453.0,REPUBLICAN,64467
8032,TEXAS,TX,26,48113.0,DEMOCRAT,109
8033,TEXAS,TX,26,48113.0,LIBERTARIAN,2
8034,TEXAS,TX,26,48113.0,REPUBLICAN,126
8035,TEXAS,TX,26,48121.0,DEMOCRAT,133571
8036,TEXAS,TX,26,48121.0,LIBERTARIAN,7243
8037,TEXAS,TX,26,48121.0,REPUBLICAN,206644
8038,TEXAS,TX,26,48439.0,DEMOCRAT,27329
8039,TEXAS,TX,26,48439.0,LIBERTARIAN,1998
8040,TEXAS,TX,26,48439.0,REPUBLICAN,55193
8041,TEXAS,TX,27,48007.0,DEMOCRAT,2460
8042,TEXAS,TX,27,48007.0,LIBERTARIAN,221
8043,TEXAS,TX,27,48007.0,REPUBLICAN,9358
8044,TEXAS,TX,27,48021.0,DEMOCRAT,5749
8045,TEXAS,TX,27,48021.0,LIBERTARIAN,398
8046,TEXAS,TX,27,48021.0,REPUBLICAN,8679
8047,TEXAS,TX,27,48055.0,DEMOCRAT,2867
8048,TEXAS,TX,27,48055.0,LIBERTARIAN,186
8049,TEXAS,TX,27,48055.0,REPUBLICAN,4976
8050,TEXAS,TX,27,48057.0,DEMOCRAT,1955
8051,TEXAS,TX,27,48057.0,LIBERTARIAN,92
8052,TEXAS,TX,27,48057.0,REPUBLICAN,5647
8053,TEXAS,TX,27,48177.0,DEMOCRAT,1343
8054,TEXAS,TX,27,48177.0,LIBERTARIAN,68
8055,TEXAS,TX,27,48177.0,REPUBLICAN,3906
8056,TEXAS,TX,27,48239.0,DEMOCRAT,922
8057,TEXAS,TX,27,48239.0,LIBERTARIAN,87
8058,TEXAS,TX,27,48239.0,REPUBLICAN,5276
8059,TEXAS,TX,27,48285.0,DEMOCRAT,1118
8060,TEXAS,TX,27,48285.0,LIBERTARIAN,94
8061,TEXAS,TX,27,48285.0,REPUBLICAN,8783
8062,TEXAS,TX,27,48321.0,DEMOCRAT,3438
8063,TEXAS,TX,27,48321.0,LIBERTARIAN,261
8064,TEXAS,TX,27,48321.0,REPUBLICAN,9677
8065,TEXAS,TX,27,48355.0,DEMOCRAT,56104
8066,TEXAS,TX,27,48355.0,LIBERTARIAN,2892
8067,TEXAS,TX,27,48355.0,REPUBLICAN,65375
8068,TEXAS,TX,27,48391.0,DEMOCRAT,988
8069,TEXAS,TX,27,48391.0,LIBERTARIAN,51
8070,TEXAS,TX,27,48391.0,REPUBLICAN,2134
8071,TEXAS,TX,27,48409.0,DEMOCRAT,5051
8072,TEXAS,TX,27,48409.0,LIBERTARIAN,414
8073,TEXAS,TX,27,48409.0,REPUBLICAN,12493
8074,TEXAS,TX,27,48469.0,DEMOCRAT,9118
8075,TEXAS,TX,27,48469.0,LIBERTARIAN,485
8076,TEXAS,TX,27,48469.0,REPUBLICAN,24012
8077,TEXAS,TX,27,48481.0,DEMOCRAT,4353
8078,TEXAS,TX,27,48481.0,LIBERTARIAN,233
8079,TEXAS,TX,27,48481.0,REPUBLICAN,11989
8080,TEXAS,TX,28,48013.0,DEMOCRAT,7587
8081,TEXAS,TX,28,48013.0,LIBERTARIAN,257
8082,TEXAS,TX,28,48013.0,REPUBLICAN,10082
8083,TEXAS,TX,28,48029.0,DEMOCRAT,39324
8084,TEXAS,TX,28,48029.0,LIBERTARIAN,2151
8085,TEXAS,TX,28,48029.0,REPUBLICAN,31640
8086,TEXAS,TX,28,48215.0,DEMOCRAT,22024
8087,TEXAS,TX,28,48215.0,LIBERTARIAN,720
8088,TEXAS,TX,28,48215.0,REPUBLICAN,11514
8089,TEXAS,TX,28,48283.0,DEMOCRAT,185
8090,TEXAS,TX,28,48283.0,LIBERTARIAN,5
8091,TEXAS,TX,28,48283.0,REPUBLICAN,109
8092,TEXAS,TX,28,48311.0,DEMOCRAT,107
8093,TEXAS,TX,28,48311.0,LIBERTARIAN,0
8094,TEXAS,TX,28,48311.0,REPUBLICAN,392
8095,TEXAS,TX,28,48427.0,DEMOCRAT,11804
8096,TEXAS,TX,28,48427.0,LIBERTARIAN,233
8097,TEXAS,TX,28,48427.0,REPUBLICAN,3912
8098,TEXAS,TX,28,48479.0,DEMOCRAT,47457
8099,TEXAS,TX,28,48479.0,LIBERTARIAN,2649
8100,TEXAS,TX,28,48479.0,REPUBLICAN,17541
8101,TEXAS,TX,28,48493.0,DEMOCRAT,6652
8102,TEXAS,TX,28,48493.0,LIBERTARIAN,350
8103,TEXAS,TX,28,48493.0,REPUBLICAN,15499
8104,TEXAS,TX,28,48505.0,DEMOCRAT,2352
8105,TEXAS,TX,28,48505.0,LIBERTARIAN,61
8106,TEXAS,TX,28,48505.0,REPUBLICAN,1221
8107,TEXAS,TX,29,48201.0,DEMOCRAT,111305
8108,TEXAS,TX,29,48201.0,LIBERTARIAN,2328
8109,TEXAS,TX,29,48201.0,REPUBLICAN,42840
