,state,state_po,county_fips,party_simplified,votes,totalVotes_x,totalStateVotes,totalVotes_y,votePercentage
5768,SOUTH DAKOTA,SD,46013.0,LIBERTARIAN,2841,16547,16547,33094,0.17169275397352995
5769,SOUTH DAKOTA,SD,46013.0,REPUBLICAN,13706,16547,16547,33094,0.8283072460264701
5770,SOUTH DAKOTA,SD,46015.0,LIBERTARIAN,338,2411,2411,4822,0.14019079220240563
5771,SOUTH DAKOTA,SD,46015.0,REPUBLICAN,2073,2411,2411,4822,0.8598092077975944
5772,SOUTH DAKOTA,SD,46017.0,LIBERTARIAN,196,502,502,1004,0.3904382470119522
5773,SOUTH DAKOTA,SD,46017.0,REPUBLICAN,306,502,502,1004,0.6095617529880478
5774,SOUTH DAKOTA,SD,46019.0,LIBERTARIAN,672,4649,4649,9298,0.14454721445472143
5775,SOUTH DAKOTA,SD,46019.0,REPUBLICAN,3977,4649,4649,9298,0.8554527855452786
5776,SOUTH DAKOTA,SD,46021.0,LIBERTARIAN,64,854,854,1708,0.07494145199063232
5777,SOUTH DAKOTA,SD,46021.0,REPUBLICAN,790,854,854,1708,0.9250585480093677
5778,SOUTH DAKOTA,SD,46023.0,LIBERTARIAN,703,3624,3624,7248,0.19398454746136864
5779,SOUTH DAKOTA,SD,46023.0,REPUBLICAN,2921,3624,3624,7248,0.8060154525386314
5780,SOUTH DAKOTA,SD,46025.0,LIBERTARIAN,222,1793,1793,3586,0.1238148354712772
5781,SOUTH DAKOTA,SD,46025.0,REPUBLICAN,1571,1793,1793,3586,0.8761851645287229
5782,SOUTH DAKOTA,SD,46027.0,LIBERTARIAN,1378,5128,5128,10256,0.26872074882995317
5783,SOUTH DAKOTA,SD,46027.0,REPUBLICAN,3750,5128,5128,10256,0.7312792511700468
5784,SOUTH DAKOTA,SD,46029.0,LIBERTARIAN,1881,12566,12566,25132,0.14968963870762375
5785,SOUTH DAKOTA,SD,46029.0,REPUBLICAN,10685,12566,12566,25132,0.8503103612923762
5786,SOUTH DAKOTA,SD,46031.0,LIBERTARIAN,365,1120,1120,2240,0.32589285714285715
5787,SOUTH DAKOTA,SD,46031.0,REPUBLICAN,755,1120,1120,2240,0.6741071428571429
5788,SOUTH DAKOTA,SD,46033.0,LIBERTARIAN,902,5238,5238,10476,0.17220313096601755
5789,SOUTH DAKOTA,SD,46033.0,REPUBLICAN,4336,5238,5238,10476,0.8277968690339824
5790,SOUTH DAKOTA,SD,46035.0,LIBERTARIAN,1069,8170,8170,16340,0.13084455324357405
5791,SOUTH DAKOTA,SD,46035.0,REPUBLICAN,7101,8170,8170,16340,0.869155446756426
5792,SOUTH DAKOTA,SD,46037.0,LIBERTARIAN,485,2821,2821,5642,0.17192484934420418
5793,SOUTH DAKOTA,SD,46037.0,REPUBLICAN,2336,2821,2821,5642,0.8280751506557958
5794,SOUTH DAKOTA,SD,46039.0,LIBERTARIAN,294,2299,2299,4598,0.12788168769030014
5795,SOUTH DAKOTA,SD,46039.0,REPUBLICAN,2005,2299,2299,4598,0.8721183123096998
5796,SOUTH DAKOTA,SD,46041.0,LIBERTARIAN,693,1758,1758,3516,0.39419795221843
5797,SOUTH DAKOTA,SD,46041.0,REPUBLICAN,1065,1758,1758,3516,0.60580204778157
5798,SOUTH DAKOTA,SD,46043.0,LIBERTARIAN,106,1674,1674,3348,0.06332138590203107
5799,SOUTH DAKOTA,SD,46043.0,REPUBLICAN,1568,1674,1674,3348,0.9366786140979689
5800,SOUTH DAKOTA,SD,46045.0,LIBERTARIAN,184,1925,1925,3850,0.09558441558441559
5801,SOUTH DAKOTA,SD,46045.0,REPUBLICAN,1741,1925,1925,3850,0.9044155844155845
5802,SOUTH DAKOTA,SD,46047.0,LIBERTARIAN,735,3877,3877,7754,0.18957957183389218
5803,SOUTH DAKOTA,SD,46047.0,REPUBLICAN,3142,3877,3877,7754,0.8104204281661078
5804,SOUTH DAKOTA,SD,46049.0,LIBERTARIAN,90,1155,1155,2310,0.07792207792207792
5805,SOUTH DAKOTA,SD,46049.0,REPUBLICAN,1065,1155,1155,2310,0.922077922077922
5806,SOUTH DAKOTA,SD,46051.0,LIBERTARIAN,462,3626,3626,7252,0.1274131274131274
5807,SOUTH DAKOTA,SD,46051.0,REPUBLICAN,3164,3626,3626,7252,0.8725868725868726
5808,SOUTH DAKOTA,SD,46053.0,LIBERTARIAN,179,2188,2188,4376,0.08180987202925045
5809,SOUTH DAKOTA,SD,46053.0,REPUBLICAN,2009,2188,2188,4376,0.9181901279707495
5810,SOUTH DAKOTA,SD,46055.0,LIBERTARIAN,59,1120,1120,2240,0.05267857142857143
5811,SOUTH DAKOTA,SD,46055.0,REPUBLICAN,1061,1120,1120,2240,0.9473214285714285
5812,SOUTH DAKOTA,SD,46057.0,LIBERTARIAN,359,3003,3003,6006,0.11954711954711955
5813,SOUTH DAKOTA,SD,46057.0,REPUBLICAN,2644,3003,3003,6006,0.8804528804528805
5814,SOUTH DAKOTA,SD,46059.0,LIBERTARIAN,159,1806,1806,3612,0.08803986710963455
5815,SOUTH DAKOTA,SD,46059.0,REPUBLICAN,1647,1806,1806,3612,0.9119601328903655
5816,SOUTH DAKOTA,SD,46061.0,LIBERTARIAN,275,2213,2213,4426,0.12426570266606417
5817,SOUTH DAKOTA,SD,46061.0,REPUBLICAN,1938,2213,2213,4426,0.8757342973339358
5818,SOUTH DAKOTA,SD,46063.0,LIBERTARIAN,48,795,795,1590,0.06037735849056604
5819,SOUTH DAKOTA,SD,46063.0,REPUBLICAN,747,795,795,1590,0.939622641509434
5820,SOUTH DAKOTA,SD,46065.0,LIBERTARIAN,1276,8424,8424,16848,0.15147198480531815
5821,SOUTH DAKOTA,SD,46065.0,REPUBLICAN,7148,8424,8424,16848,0.8485280151946819
5822,SOUTH DAKOTA,SD,46067.0,LIBERTARIAN,351,3652,3652,7304,0.0961117196056955
5823,SOUTH DAKOTA,SD,46067.0,REPUBLICAN,3301,3652,3652,7304,0.9038882803943045
5824,SOUTH DAKOTA,SD,46069.0,LIBERTARIAN,68,696,696,1392,0.09770114942528736
5825,SOUTH DAKOTA,SD,46069.0,REPUBLICAN,628,696,696,1392,0.9022988505747126
5826,SOUTH DAKOTA,SD,46071.0,LIBERTARIAN,253,1062,1062,2124,0.2382297551789077
5827,SOUTH DAKOTA,SD,46071.0,REPUBLICAN,809,1062,1062,2124,0.7617702448210922
5828,SOUTH DAKOTA,SD,46073.0,LIBERTARIAN,115,962,962,1924,0.11954261954261955
5829,SOUTH DAKOTA,SD,46073.0,REPUBLICAN,847,962,962,1924,0.8804573804573804
5830,SOUTH DAKOTA,SD,46075.0,LIBERTARIAN,65,593,593,1186,0.10961214165261383
5831,SOUTH DAKOTA,SD,46075.0,REPUBLICAN,528,593,593,1186,0.8903878583473862
5832,SOUTH DAKOTA,SD,46077.0,LIBERTARIAN,361,2675,2675,5350,0.1349532710280374
5833,SOUTH DAKOTA,SD,46077.0,REPUBLICAN,2314,2675,2675,5350,0.8650467289719627
5834,SOUTH DAKOTA,SD,46079.0,LIBERTARIAN,834,5551,5551,11102,0.1502431994235273
5835,SOUTH DAKOTA,SD,46079.0,REPUBLICAN,4717,5551,5551,11102,0.8497568005764727
5836,SOUTH DAKOTA,SD,46081.0,LIBERTARIAN,2521,13002,13002,26004,0.19389324719273957
5837,SOUTH DAKOTA,SD,46081.0,REPUBLICAN,10481,13002,13002,26004,0.8061067528072604
5838,SOUTH DAKOTA,SD,46083.0,LIBERTARIAN,5290,30588,30588,61176,0.17294363802798482
5839,SOUTH DAKOTA,SD,46083.0,REPUBLICAN,25298,30588,30588,61176,0.8270563619720152
5840,SOUTH DAKOTA,SD,46085.0,LIBERTARIAN,312,1540,1540,3080,0.2025974025974026
5841,SOUTH DAKOTA,SD,46085.0,REPUBLICAN,1228,1540,1540,3080,0.7974025974025974
5842,SOUTH DAKOTA,SD,46087.0,LIBERTARIAN,369,2848,2848,5696,0.12956460674157302
5843,SOUTH DAKOTA,SD,46087.0,REPUBLICAN,2479,2848,2848,5696,0.870435393258427
5844,SOUTH DAKOTA,SD,46089.0,LIBERTARIAN,114,1295,1295,2590,0.08803088803088803
5845,SOUTH DAKOTA,SD,46089.0,REPUBLICAN,1181,1295,1295,2590,0.911969111969112
5846,SOUTH DAKOTA,SD,46091.0,LIBERTARIAN,364,2034,2034,4068,0.17895771878072764
5847,SOUTH DAKOTA,SD,46091.0,REPUBLICAN,1670,2034,2034,4068,0.8210422812192724
5848,SOUTH DAKOTA,SD,46093.0,LIBERTARIAN,2178,13161,13161,26322,0.16548894460907226
5849,SOUTH DAKOTA,SD,46093.0,REPUBLICAN,10983,13161,13161,26322,0.8345110553909277
5850,SOUTH DAKOTA,SD,46095.0,LIBERTARIAN,198,746,746,1492,0.26541554959785524
5851,SOUTH DAKOTA,SD,46095.0,REPUBLICAN,548,746,746,1492,0.7345844504021448
5852,SOUTH DAKOTA,SD,46097.0,LIBERTARIAN,133,1097,1097,2194,0.12123974475843209
5853,SOUTH DAKOTA,SD,46097.0,REPUBLICAN,964,1097,1097,2194,0.8787602552415679
5854,SOUTH DAKOTA,SD,46099.0,LIBERTARIAN,19600,85073,85073,170146,0.23039037062287682
5855,SOUTH DAKOTA,SD,46099.0,REPUBLICAN,65473,85073,85073,170146,0.7696096293771232
5856,SOUTH DAKOTA,SD,46101.0,LIBERTARIAN,631,3056,3056,6112,0.20647905759162305
5857,SOUTH DAKOTA,SD,46101.0,REPUBLICAN,2425,3056,3056,6112,0.793520942408377
5858,SOUTH DAKOTA,SD,46103.0,LIBERTARIAN,11679,53661,53661,107322,0.21764409906636104
5859,SOUTH DAKOTA,SD,46103.0,REPUBLICAN,41982,53661,53661,107322,0.7823559009336389
5860,SOUTH DAKOTA,SD,46105.0,LIBERTARIAN,176,1603,1603,3206,0.10979413599500935
5861,SOUTH DAKOTA,SD,46105.0,REPUBLICAN,1427,1603,1603,3206,0.8902058640049907
5862,SOUTH DAKOTA,SD,46107.0,LIBERTARIAN,102,1357,1357,2714,0.07516580692704496
5863,SOUTH DAKOTA,SD,46107.0,REPUBLICAN,1255,1357,1357,2714,0.924834193072955
5864,SOUTH DAKOTA,SD,46109.0,LIBERTARIAN,934,4034,4034,8068,0.2315319781854239
5865,SOUTH DAKOTA,SD,46109.0,REPUBLICAN,3100,4034,4034,8068,0.7684680218145761
5866,SOUTH DAKOTA,SD,46111.0,LIBERTARIAN,129,1145,1145,2290,0.11266375545851529
5867,SOUTH DAKOTA,SD,46111.0,REPUBLICAN,1016,1145,1145,2290,0.8873362445414847
5868,SOUTH DAKOTA,SD,46113.0,LIBERTARIAN,1865,2720,2720,5440,0.6856617647058824
5869,SOUTH DAKOTA,SD,46113.0,REPUBLICAN,855,2720,2720,5440,0.31433823529411764
5870,SOUTH DAKOTA,SD,46115.0,LIBERTARIAN,400,3045,3045,6090,0.13136288998357964
5871,SOUTH DAKOTA,SD,46115.0,REPUBLICAN,2645,3045,3045,6090,0.8686371100164204
5872,SOUTH DAKOTA,SD,46117.0,LIBERTARIAN,180,1579,1579,3158,0.11399620012666245
5873,SOUTH DAKOTA,SD,46117.0,REPUBLICAN,1399,1579,1579,3158,0.8860037998733375
5874,SOUTH DAKOTA,SD,46119.0,LIBERTARIAN,92,899,899,1798,0.10233592880978866
5875,SOUTH DAKOTA,SD,46119.0,REPUBLICAN,807,899,899,1798,0.8976640711902113
5876,SOUTH DAKOTA,SD,46121.0,LIBERTARIAN,1247,2208,2208,4416,0.5647644927536232
5877,SOUTH DAKOTA,SD,46121.0,REPUBLICAN,961,2208,2208,4416,0.43523550724637683
5878,SOUTH DAKOTA,SD,46123.0,LIBERTARIAN,267,2627,2627,5254,0.10163684811572135
5879,SOUTH DAKOTA,SD,46123.0,REPUBLICAN,2360,2627,2627,5254,0.8983631518842786
5880,SOUTH DAKOTA,SD,46125.0,LIBERTARIAN,541,4426,4426,8852,0.12223226389516494
5881,SOUTH DAKOTA,SD,46125.0,REPUBLICAN,3885,4426,4426,8852,0.877767736104835
5882,SOUTH DAKOTA,SD,46127.0,LIBERTARIAN,1345,8207,8207,16414,0.16388448885098086
5883,SOUTH DAKOTA,SD,46127.0,REPUBLICAN,6862,8207,8207,16414,0.8361155111490192
5884,SOUTH DAKOTA,SD,46129.0,LIBERTARIAN,267,2489,2489,4978,0.10727199678585778
5885,SOUTH DAKOTA,SD,46129.0,REPUBLICAN,2222,2489,2489,4978,0.8927280032141423
5886,SOUTH DAKOTA,SD,46135.0,LIBERTARIAN,1887,10291,10291,20582,0.18336410455738023
5887,SOUTH DAKOTA,SD,46135.0,REPUBLICAN,8404,10291,10291,20582,0.8166358954426197
5888,SOUTH DAKOTA,SD,46137.0,LIBERTARIAN,297,828,828,1656,0.358695652173913
5889,SOUTH DAKOTA,SD,46137.0,REPUBLICAN,531,828,828,1656,0.6413043478260869
5890,TENNESSEE,TN,47001.0,DEMOCRAT,10461,34280,34280,137120,0.30516336056009336
5891,TENNESSEE,TN,47001.0,NONPARTISAN,0,34280,34280,137120,0.0
5892,TENNESSEE,TN,47001.0,OTHER,750,34280,34280,137120,0.021878646441073513
5893,TENNESSEE,TN,47001.0,REPUBLICAN,23069,34280,34280,137120,0.6729579929988332
5894,TENNESSEE,TN,47003.0,DEMOCRAT,4507,17765,17765,35530,0.25370109766394594
5895,TENNESSEE,TN,47003.0,REPUBLICAN,13258,17765,17765,35530,0.746298902336054
5896,TENNESSEE,TN,47005.0,DEMOCRAT,1269,6839,6839,20517,0.18555344348588976
5897,TENNESSEE,TN,47005.0,OTHER,181,6839,6839,20517,0.026465857581517767
5898,TENNESSEE,TN,47005.0,REPUBLICAN,5389,6839,6839,20517,0.7879806989325925
5899,TENNESSEE,TN,47007.0,DEMOCRAT,1126,5445,5445,10890,0.20679522497704317
5900,TENNESSEE,TN,47007.0,REPUBLICAN,4319,5445,5445,10890,0.7932047750229568
5901,TENNESSEE,TN,47009.0,DEMOCRAT,15681,65326,65326,261304,0.24004224964026574
5902,TENNESSEE,TN,47009.0,NONPARTISAN,7,65326,65326,261304,0.00010715488473195972
5903,TENNESSEE,TN,47009.0,OTHER,979,65326,65326,261304,0.014986376021798364
5904,TENNESSEE,TN,47009.0,REPUBLICAN,48659,65326,65326,261304,0.7448642194532039
5905,TENNESSEE,TN,47011.0,DEMOCRAT,9971,43335,43335,110666,0.23009115034037153
5906,TENNESSEE,TN,47011.0,NONPARTISAN,0,11998,43335,110666,0.0
5907,TENNESSEE,TN,47011.0,OTHER,241,11998,43335,110666,0.005561324564439829
5908,TENNESSEE,TN,47011.0,REPUBLICAN,33123,43335,43335,110666,0.7643475250951887
5909,TENNESSEE,TN,47013.0,DEMOCRAT,2103,13830,13830,55320,0.15206073752711496
5910,TENNESSEE,TN,47013.0,NONPARTISAN,0,13830,13830,55320,0.0
5911,TENNESSEE,TN,47013.0,OTHER,297,13830,13830,55320,0.021475054229934926
5912,TENNESSEE,TN,47013.0,REPUBLICAN,11430,13830,13830,55320,0.8264642082429501
5913,TENNESSEE,TN,47015.0,DEMOCRAT,1111,5951,5951,17853,0.1866913123844732
5914,TENNESSEE,TN,47015.0,OTHER,138,5951,5951,17853,0.023189379936145185
5915,TENNESSEE,TN,47015.0,REPUBLICAN,4702,5951,5951,17853,0.7901193076793817
5916,TENNESSEE,TN,47017.0,DEMOCRAT,2196,11351,11351,34053,0.19346313100167387
5917,TENNESSEE,TN,47017.0,OTHER,267,11351,11351,34053,0.02352215663818166
5918,TENNESSEE,TN,47017.0,REPUBLICAN,8888,11351,11351,34053,0.7830147123601445
5919,TENNESSEE,TN,47019.0,DEMOCRAT,4483,23335,23335,93340,0.19211484893936148
5920,TENNESSEE,TN,47019.0,NONPARTISAN,0,23335,23335,93340,0.0
5921,TENNESSEE,TN,47019.0,OTHER,722,23335,23335,93340,0.030940647096635954
5922,TENNESSEE,TN,47019.0,REPUBLICAN,18130,23335,23335,93340,0.7769445039640026
5923,TENNESSEE,TN,47021.0,DEMOCRAT,8413,12529,12529,30281,0.6714821613855855
5924,TENNESSEE,TN,47021.0,NONPARTISAN,0,7306,12529,30281,0.0
5925,TENNESSEE,TN,47021.0,OTHER,118,5223,12529,30281,0.00941814989224998
5926,TENNESSEE,TN,47021.0,REPUBLICAN,3998,5223,12529,30281,0.3190996887221646
5927,TENNESSEE,TN,47023.0,DEMOCRAT,1241,7273,7273,21819,0.1706311013337
5928,TENNESSEE,TN,47023.0,OTHER,124,7273,7273,21819,0.017049360648975664
5929,TENNESSEE,TN,47023.0,REPUBLICAN,5908,7273,7273,21819,0.8123195380173244
5930,TENNESSEE,TN,47025.0,DEMOCRAT,1928,12407,12407,49628,0.15539614733618118
5931,TENNESSEE,TN,47025.0,NONPARTISAN,0,12407,12407,49628,0.0
5932,TENNESSEE,TN,47025.0,OTHER,178,12407,12407,49628,0.014346739743693077
5933,TENNESSEE,TN,47025.0,REPUBLICAN,10301,12407,12407,49628,0.8302571129201257
5934,TENNESSEE,TN,47027.0,DEMOCRAT,585,3060,3060,9180,0.19117647058823528
5935,TENNESSEE,TN,47027.0,OTHER,60,3060,3060,9180,0.0196078431372549
5936,TENNESSEE,TN,47027.0,REPUBLICAN,2415,3060,3060,9180,0.7892156862745098
5937,TENNESSEE,TN,47029.0,DEMOCRAT,2205,13488,13488,53952,0.16347864768683273
5938,TENNESSEE,TN,47029.0,NONPARTISAN,0,13488,13488,53952,0.0
5939,TENNESSEE,TN,47029.0,OTHER,461,13488,13488,53952,0.0341785290628707
5940,TENNESSEE,TN,47029.0,REPUBLICAN,10822,13488,13488,53952,0.8023428232502966
5941,TENNESSEE,TN,47031.0,DEMOCRAT,5246,23091,23091,69273,0.2271880819366853
5942,TENNESSEE,TN,47031.0,OTHER,528,23091,23091,69273,0.02286605170845784
5943,TENNESSEE,TN,47031.0,REPUBLICAN,17317,23091,23091,69273,0.7499458663548568
5944,TENNESSEE,TN,47033.0,DEMOCRAT,1067,5585,5585,16755,0.191047448522829
5945,TENNESSEE,TN,47033.0,OTHER,116,5585,5585,16755,0.020769919427036706
5946,TENNESSEE,TN,47033.0,REPUBLICAN,4402,5585,5585,16755,0.7881826320501343
5947,TENNESSEE,TN,47035.0,DEMOCRAT,5862,29463,29463,88389,0.19896140922512984
5948,TENNESSEE,TN,47035.0,OTHER,541,29463,29463,88389,0.01836201337270475
5949,TENNESSEE,TN,47035.0,REPUBLICAN,23060,29463,29463,88389,0.7826765774021655
5950,TENNESSEE,TN,47037.0,DEMOCRAT,232098,232112,232112,464224,0.9999396842903426
5951,TENNESSEE,TN,47037.0,NONPARTISAN,14,232112,232112,464224,6.031570965740677e-05
5952,TENNESSEE,TN,47039.0,DEMOCRAT,784,4872,4872,14616,0.16091954022988506
5953,TENNESSEE,TN,47039.0,OTHER,93,4872,4872,14616,0.019088669950738917
5954,TENNESSEE,TN,47039.0,REPUBLICAN,3995,4872,4872,14616,0.819991789819376
5955,TENNESSEE,TN,47041.0,DEMOCRAT,1586,7552,7552,22656,0.210010593220339
5956,TENNESSEE,TN,47041.0,OTHER,160,7552,7552,22656,0.0211864406779661
5957,TENNESSEE,TN,47041.0,REPUBLICAN,5806,7552,7552,22656,0.768802966101695
5958,TENNESSEE,TN,47043.0,DEMOCRAT,12751,12751,12751,25502,1.0
5959,TENNESSEE,TN,47043.0,NONPARTISAN,0,12751,12751,25502,0.0
5960,TENNESSEE,TN,47045.0,DEMOCRAT,2694,14088,14088,42264,0.19122657580919933
5961,TENNESSEE,TN,47045.0,OTHER,259,14088,14088,42264,0.01838444065871664
5962,TENNESSEE,TN,47045.0,REPUBLICAN,11135,14088,14088,42264,0.7903889835320841
5963,TENNESSEE,TN,47047.0,DEMOCRAT,5766,21625,21625,64875,0.266635838150289
5964,TENNESSEE,TN,47047.0,OTHER,357,21625,21625,64875,0.016508670520231215
5965,TENNESSEE,TN,47047.0,REPUBLICAN,15502,21625,21625,64875,0.7168554913294798
5966,TENNESSEE,TN,47049.0,DEMOCRAT,998,7786,7786,23358,0.12817878243000258
5967,TENNESSEE,TN,47049.0,OTHER,135,7786,7786,23358,0.017338813254559465
5968,TENNESSEE,TN,47049.0,REPUBLICAN,6653,7786,7786,23358,0.854482404315438
5969,TENNESSEE,TN,47051.0,DEMOCRAT,4995,18122,18122,36244,0.27563182871647723
5970,TENNESSEE,TN,47051.0,REPUBLICAN,13127,18122,18122,36244,0.7243681712835228
5971,TENNESSEE,TN,47053.0,DEMOCRAT,4823,21250,21250,63750,0.22696470588235293
5972,TENNESSEE,TN,47053.0,OTHER,397,21250,21250,63750,0.01868235294117647
5973,TENNESSEE,TN,47053.0,REPUBLICAN,16030,21250,21250,63750,0.7543529411764706
5974,TENNESSEE,TN,47055.0,DEMOCRAT,2652,12007,12007,36021,0.22087115849088032
5975,TENNESSEE,TN,47055.0,OTHER,300,12007,12007,36021,0.02498542516865162
5976,TENNESSEE,TN,47055.0,REPUBLICAN,9055,12007,12007,36021,0.7541434163404681
5977,TENNESSEE,TN,47057.0,DEMOCRAT,1247,9721,9721,38884,0.12827898364365806
5978,TENNESSEE,TN,47057.0,NONPARTISAN,0,9721,9721,38884,0.0
5979,TENNESSEE,TN,47057.0,OTHER,112,9721,9721,38884,0.01152144841065734
5980,TENNESSEE,TN,47057.0,REPUBLICAN,8362,9721,9721,38884,0.8601995679456846
5981,TENNESSEE,TN,47059.0,DEMOCRAT,5214,27265,27265,109060,0.1912341830185219
5982,TENNESSEE,TN,47059.0,NONPARTISAN,0,27265,27265,109060,0.0
5983,TENNESSEE,TN,47059.0,OTHER,687,27265,27265,109060,0.025197139189437008
5984,TENNESSEE,TN,47059.0,REPUBLICAN,21364,27265,27265,109060,0.7835686777920411
5985,TENNESSEE,TN,47061.0,DEMOCRAT,943,5318,5318,10636,0.1773223016171493
5986,TENNESSEE,TN,47061.0,REPUBLICAN,4375,5318,5318,10636,0.8226776983828507
5987,TENNESSEE,TN,47063.0,DEMOCRAT,5110,23102,23102,92408,0.22119297030560126
5988,TENNESSEE,TN,47063.0,NONPARTISAN,0,23102,23102,92408,0.0
5989,TENNESSEE,TN,47063.0,OTHER,568,23102,23102,92408,0.02458661587741321
5990,TENNESSEE,TN,47063.0,REPUBLICAN,17424,23102,23102,92408,0.7542204138169856
5991,TENNESSEE,TN,47065.0,DEMOCRAT,67101,164082,164082,656328,0.4089479650418693
5992,TENNESSEE,TN,47065.0,NONPARTISAN,0,164082,164082,656328,0.0
5993,TENNESSEE,TN,47065.0,OTHER,3506,164082,164082,656328,0.021367365097938837
5994,TENNESSEE,TN,47065.0,REPUBLICAN,93475,164082,164082,656328,0.5696846698601918
5995,TENNESSEE,TN,47067.0,DEMOCRAT,330,2421,2421,9684,0.13630731102850063
5996,TENNESSEE,TN,47067.0,NONPARTISAN,0,2421,2421,9684,0.0
5997,TENNESSEE,TN,47067.0,OTHER,48,2421,2421,9684,0.01982651796778191
5998,TENNESSEE,TN,47067.0,REPUBLICAN,2043,2421,2421,9684,0.8438661710037175
5999,TENNESSEE,TN,47069.0,DEMOCRAT,3386,8944,8944,26832,0.3785778175313059
6000,TENNESSEE,TN,47069.0,OTHER,256,8944,8944,26832,0.028622540250447227
6001,TENNESSEE,TN,47069.0,REPUBLICAN,5302,8944,8944,26832,0.5927996422182469
6002,TENNESSEE,TN,47071.0,DEMOCRAT,1532,10837,10837,32511,0.14136753714127526
6003,TENNESSEE,TN,47071.0,OTHER,183,10837,10837,32511,0.016886592230322045
6004,TENNESSEE,TN,47071.0,REPUBLICAN,9122,10837,10837,32511,0.8417458706284027
6005,TENNESSEE,TN,47073.0,DEMOCRAT,4088,23397,23397,93588,0.17472325511817755
6006,TENNESSEE,TN,47073.0,NONPARTISAN,0,23397,23397,93588,0.0
6007,TENNESSEE,TN,47073.0,OTHER,707,23397,23397,93588,0.030217549258451937
6008,TENNESSEE,TN,47073.0,REPUBLICAN,18602,23397,23397,93588,0.7950591956233705
6009,TENNESSEE,TN,47075.0,DEMOCRAT,3590,7077,7077,21231,0.5072770948141868
6010,TENNESSEE,TN,47075.0,OTHER,138,7077,7077,21231,0.01949978804578211
6011,TENNESSEE,TN,47075.0,REPUBLICAN,3349,7077,7077,21231,0.47322311714003107
6012,TENNESSEE,TN,47077.0,DEMOCRAT,1746,11432,11432,34296,0.15272918124562632
6013,TENNESSEE,TN,47077.0,OTHER,229,11432,11432,34296,0.02003149055283415
6014,TENNESSEE,TN,47077.0,REPUBLICAN,9457,11432,11432,34296,0.8272393282015396
6015,TENNESSEE,TN,47079.0,DEMOCRAT,2892,14187,14187,42561,0.20384859378304082
6016,TENNESSEE,TN,47079.0,OTHER,1125,14187,14187,42561,0.07929794882639035
6017,TENNESSEE,TN,47079.0,REPUBLICAN,10170,14187,14187,42561,0.7168534573905688
6018,TENNESSEE,TN,47081.0,DEMOCRAT,1888,9329,9329,27987,0.20237967627827205
6019,TENNESSEE,TN,47081.0,OTHER,248,9329,9329,27987,0.026583771036552684
6020,TENNESSEE,TN,47081.0,REPUBLICAN,7193,9329,9329,27987,0.7710365526851752
6021,TENNESSEE,TN,47083.0,DEMOCRAT,748,3519,3519,10557,0.21256038647342995
6022,TENNESSEE,TN,47083.0,OTHER,73,3519,3519,10557,0.020744529695936344
6023,TENNESSEE,TN,47083.0,REPUBLICAN,2698,3519,3519,10557,0.7666950838306337
6024,TENNESSEE,TN,47085.0,DEMOCRAT,1715,7780,7780,23340,0.22043701799485863
6025,TENNESSEE,TN,47085.0,OTHER,209,7780,7780,23340,0.02686375321336761
6026,TENNESSEE,TN,47085.0,REPUBLICAN,5856,7780,7780,23340,0.7526992287917738
6027,TENNESSEE,TN,47087.0,DEMOCRAT,986,4766,4766,14298,0.2068820814099874
6028,TENNESSEE,TN,47087.0,OTHER,89,4766,4766,14298,0.01867394041124633
6029,TENNESSEE,TN,47087.0,REPUBLICAN,3691,4766,4766,14298,0.7744439781787663
6030,TENNESSEE,TN,47089.0,DEMOCRAT,4046,22652,22652,90608,0.17861557478368356
6031,TENNESSEE,TN,47089.0,NONPARTISAN,0,22652,22652,90608,0.0
6032,TENNESSEE,TN,47089.0,OTHER,349,22652,22652,90608,0.015407028076990995
6033,TENNESSEE,TN,47089.0,REPUBLICAN,18257,22652,22652,90608,0.8059773971393255
6034,TENNESSEE,TN,47091.0,DEMOCRAT,1214,7290,7290,29160,0.16652949245541837
6035,TENNESSEE,TN,47091.0,NONPARTISAN,0,7290,7290,29160,0.0
6036,TENNESSEE,TN,47091.0,OTHER,207,7290,7290,29160,0.028395061728395062
6037,TENNESSEE,TN,47091.0,REPUBLICAN,5869,7290,7290,29160,0.8050754458161865
6038,TENNESSEE,TN,47093.0,DEMOCRAT,81254,217075,217075,868300,0.3743130254520327
6039,TENNESSEE,TN,47093.0,NONPARTISAN,7,217075,217075,868300,3.224691926753426e-05
6040,TENNESSEE,TN,47093.0,OTHER,2638,217075,217075,868300,0.012152481861107912
6041,TENNESSEE,TN,47093.0,REPUBLICAN,133176,217075,217075,868300,0.6135022457675918
6042,TENNESSEE,TN,47095.0,DEMOCRAT,458,1904,1904,5712,0.24054621848739496
6043,TENNESSEE,TN,47095.0,OTHER,47,1904,1904,5712,0.02468487394957983
6044,TENNESSEE,TN,47095.0,REPUBLICAN,1399,1904,1904,5712,0.7347689075630253
6045,TENNESSEE,TN,47097.0,DEMOCRAT,2458,8117,8117,24351,0.302821239374153
6046,TENNESSEE,TN,47097.0,OTHER,201,8117,8117,24351,0.024762843415054824
6047,TENNESSEE,TN,47097.0,REPUBLICAN,5458,8117,8117,24351,0.6724159172107922
6048,TENNESSEE,TN,47099.0,DEMOCRAT,2574,16743,16743,50229,0.15373588962551515
6049,TENNESSEE,TN,47099.0,OTHER,426,16743,16743,50229,0.025443468912381292
