location_key,county,cumulative_confirmed,cumulative_deceased
TX,48403,1254.0,89.0
TX,48405,1082.0,44.0
TX,48407,5611.0,102.0
TX,48409,11104.0,341.0
TX,48411,1242.0,35.0
TX,48413,528.0,9.0
TX,48415,4983.0,104.0
TX,48417,691.0,12.0
TX,48419,4491.0,134.0
TX,48421,499.0,16.0
TX,48423,45581.0,968.0
TX,48425,2116.0,36.0
TX,48427,20091.0,366.0
TX,48429,1846.0,46.0
TX,48431,245.0,6.0
TX,48433,362.0,7.0
TX,48435,848.0,12.0
TX,48437,2288.0,34.0
TX,48439,569281.0,5925.0
TX,48441,35192.0,725.0
TX,48443,121.0,3.0
TX,48445,2790.0,84.0
TX,48447,271.0,8.0
TX,48449,8673.0,128.0
TX,48451,41068.0,553.0
TX,48453,227227.0,1735.0
TX,48455,2707.0,72.0
TX,48457,3405.0,88.0
TX,48459,7926.0,186.0
TX,48461,833.0,18.0
TX,48463,10600.0,145.0
TX,48465,14368.0,303.0
TX,48467,10399.0,280.0
TX,48469,18919.0,413.0
TX,48471,19223.0,212.0
TX,48473,9695.0,108.0
TX,48475,2830.0,44.0
TX,48477,9232.0,148.0
TX,48479,96110.0,1036.0
TX,48481,9175.0,214.0
TX,48483,1193.0,23.0
TX,48485,34143.0,679.0
TX,48487,3486.0,87.0
TX,48489,7089.0,130.0
TX,48491,135522.0,935.0
TX,48493,11032.0,157.0
TX,48495,1846.0,34.0
TX,48497,17052.0,271.0
TX,48499,8031.0,288.0
TX,48501,1410.0,42.0
TX,48503,4002.0,94.0
TX,48505,3752.0,55.0
TX,48507,4059.0,68.0
UT,49001,1609.0,16.0
UT,49003,14144.0,124.0
UT,49005,37265.0,109.0
UT,49007,5264.0,46.0
UT,49009,153.0,0.0
UT,49011,101261.0,404.0
UT,49013,4397.0,27.0
UT,49015,2486.0,28.0
UT,49017,929.0,16.0
UT,49019,2351.0,8.0
UT,49021,14774.0,92.0
UT,49023,2899.0,25.0
UT,49025,1355.0,15.0
UT,49027,3274.0,35.0
UT,49029,2903.0,15.0
UT,49031,304.0,7.0
UT,49033,343.0,0.0
UT,49035,346815.0,1638.0
UT,49037,4004.0,49.0
UT,49039,8374.0,56.0
UT,49041,5448.0,31.0
UT,49043,13832.0,26.0
UT,49045,21561.0,102.0
UT,49047,8071.0,72.0
UT,49049,203286.0,791.0
UT,49051,10804.0,35.0
UT,49053,45053.0,463.0
UT,49055,444.0,0.0
UT,49057,71645.0,443.0
VA,51001,7054.0,106.0
VA,51003,18671.0,163.0
VA,51005,3572.0,98.0
VA,51007,2683.0,61.0
VA,51009,7316.0,89.0
VA,51011,3817.0,53.0
VA,51013,46198.0,323.0
VA,51015,19073.0,216.0
VA,51017,906.0,20.0
VA,51019,17276.0,240.0
VA,51021,1800.0,24.0
VA,51023,7607.0,101.0
VA,51025,3284.0,47.0
VA,51027,4902.0,122.0
VA,51029,3993.0,57.0
VA,51031,12814.0,215.0
VA,51033,6976.0,85.0
VA,51035,6747.0,148.0
VA,51036,1191.0,27.0
VA,51037,2540.0,46.0
VA,51041,75487.0,760.0
VA,51043,2679.0,42.0
VA,51045,1128.0,18.0
VA,51047,11593.0,149.0
VA,51049,1366.0,27.0
VA,51051,3325.0,50.0
VA,51053,5442.0,93.0
VA,51057,2285.0,33.0
VA,51059,188156.0,1453.0
VA,51061,13267.0,144.0
VA,51063,2587.0,49.0
VA,51065,5260.0,46.0
VA,51067,10984.0,198.0
VA,51069,20904.0,249.0
VA,51071,4115.0,50.0
VA,51073,7453.0,104.0
VA,51075,4153.0,53.0
VA,51077,4059.0,83.0
VA,51079,4074.0,62.0
VA,51081,3341.0,40.0
VA,51083,7217.0,159.0
VA,51085,22386.0,286.0
VA,51087,67513.0,934.0
VA,51089,12205.0,266.0
VA,51091,387.0,7.0
VA,51093,7395.0,119.0
VA,51095,15461.0,121.0
VA,51097,1146.0,12.0
VA,51099,5119.0,39.0
VA,51101,3767.0,44.0
VA,51103,1846.0,31.0
VA,51105,6214.0,94.0
VA,51107,71890.0,384.0
VA,51109,6842.0,85.0
VA,51111,2460.0,39.0
VA,51113,2451.0,41.0
VA,51115,1524.0,28.0
VA,51117,6217.0,123.0
VA,51119,1874.0,48.0
VA,51121,19403.0,154.0
VA,51125,2707.0,36.0
VA,51127,4742.0,32.0
VA,51131,2183.0,65.0
VA,51133,2216.0,46.0
VA,51135,4300.0,92.0
VA,51137,6928.0,86.0
VA,51139,5660.0,122.0
VA,51141,3706.0,98.0
VA,51143,14301.0,199.0
VA,51145,5257.0,59.0
VA,51147,5107.0,71.0
VA,51149,8917.0,79.0
VA,51153,97967.0,748.0
VA,51155,7343.0,138.0
VA,51157,1051.0,10.0
VA,51159,2638.0,27.0
VA,51161,21633.0,282.0
VA,51163,3301.0,80.0
VA,51165,14648.0,229.0
VA,51167,6877.0,114.0
VA,51169,5847.0,111.0
VA,51171,10936.0,222.0
VA,51173,8896.0,171.0
VA,51175,3446.0,93.0
VA,51177,27655.0,301.0
VA,51179,31265.0,177.0
VA,51181,1110.0,20.0
VA,51183,2425.0,42.0
VA,51185,10329.0,175.0
VA,51187,8675.0,157.0
VA,51191,13910.0,215.0
VA,51193,3284.0,52.0
VA,51195,10306.0,199.0
VA,51197,7557.0,149.0
VA,51199,10189.0,109.0
VA,51510,32647.0,188.0
VA,51520,4454.0,80.0
VA,51530,2017.0,44.0
VA,51540,10148.0,80.0
VA,51550,51025.0,497.0
VA,51570,4958.0,97.0
VA,51580,1300.0,26.0
VA,51590,11226.0,282.0
VA,51595,1187.0,55.0
VA,51600,2056.0,43.0
VA,51610,2226.0,17.0
VA,51620,2470.0,54.0
VA,51630,5498.0,42.0
VA,51640,2561.0,78.0
VA,51650,28527.0,330.0
VA,51660,13492.0,161.0
VA,51670,6141.0,119.0
VA,51678,2857.0,40.0
VA,51680,20371.0,272.0
VA,51683,9281.0,71.0
VA,51685,3828.0,27.0
VA,51690,3478.0,124.0
VA,51700,37189.0,404.0
VA,51710,43091.0,476.0
VA,51720,1310.0,22.0
VA,51730,8302.0,140.0
VA,51735,2388.0,30.0
VA,51740,21144.0,338.0
VA,51750,5018.0,53.0
VA,51760,46245.0,515.0
VA,51770,21671.0,376.0
VA,51775,6730.0,105.0
VA,51790,5781.0,118.0
VA,51800,19133.0,302.0
VA,51810,91483.0,824.0
VA,51820,6033.0,69.0
VA,51830,1837.0,22.0
VA,51840,6440.0,81.0
VI,78010,8562.0,49.0
VI,78020,832.0,5.0
VI,78030,8643.0,59.0
VT,50001,5939.0,18.0
VT,50003,10153.0,71.0
VT,50005,5854.0,25.0
VT,50007,34629.0,175.0
VT,50009,1301.0,3.0
VT,50011,10325.0,67.0
VT,50013,1132.0,5.0
VT,50015,3964.0,17.0
VT,50017,4986.0,14.0
VT,50019,6610.0,38.0
VT,50021,13586.0,74.0
VT,50023,12430.0,51.0
VT,50025,6994.0,36.0
VT,50027,9638.0,52.0
WA,53001,4926.0,39.0
WA,53003,4554.0,66.0
WA,53005,53006.0,472.0
WA,53007,20463.0,162.0
WA,53009,11901.0,141.0
WA,53011,91435.0,804.0
WA,53013,613.0,16.0
WA,53015,23312.0,348.0
WA,53017,11269.0,70.0
WA,53019,1425.0,29.0
WA,53021,32668.0,214.0
WA,53023,389.0,7.0
WA,53025,27251.0,259.0
WA,53027,16620.0,198.0
WA,53029,10635.0,76.0
WA,53031,3198.0,29.0
WA,53033,410322.0,2774.0
WA,53035,41506.0,344.0
WA,53037,8607.0,66.0
WA,53039,3612.0,47.0
WA,53041,17798.0,254.0
WA,53043,2224.0,28.0
WA,53045,12661.0,141.0
WA,53047,8660.0,125.0
WA,53049,3795.0,57.0
WA,53051,2508.0,36.0
WA,53053,198375.0,1409.0
WA,53055,1450.0,2.0
WA,53057,22747.0,204.0
WA,53059,1531.0,13.0
WA,53061,159246.0,1145.0
WA,53063,126131.0,1378.0
WA,53065,8277.0,147.0
WA,53067,49071.0,417.0
WA,53069,538.0,7.0
WA,53071,16305.0,142.0
WA,53073,39343.0,301.0
WA,53075,9246.0,90.0
WA,53077,73887.0,790.0
WI,55001,4738.0,61.0
WI,55003,3364.0,36.0
WI,55005,13743.0,144.0
WI,55007,3425.0,41.0
WI,55009,85688.0,557.0
WI,55011,3608.0,12.0
WI,55013,4062.0,43.0
WI,55015,14749.0,121.0
WI,55017,19101.0,187.0
WI,55019,7694.0,122.0
WI,55021,15821.0,128.0
WI,55023,4299.0,28.0
WI,55025,134580.0,516.0
WI,55027,27570.0,340.0
WI,55029,7097.0,71.0
WI,55031,11993.0,79.0
WI,55033,13611.0,75.0
WI,55035,31318.0,187.0
WI,55037,1093.0,17.0
WI,55039,32524.0,278.0
WI,55041,2694.0,52.0
WI,55043,12945.0,146.0
WI,55045,9528.0,54.0
WI,55047,5268.0,64.0
WI,55049,5424.0,29.0
WI,55051,1482.0,47.0
WI,55053,5736.0,43.0
WI,55055,22026.0,243.0
WI,55057,7859.0,69.0
WI,55059,45275.0,631.0
WI,55061,5927.0,59.0
WI,55063,35988.0,186.0
WI,55065,3731.0,26.0
WI,55067,5295.0,92.0
WI,55069,7188.0,148.0
WI,55071,20803.0,189.0
WI,55073,40330.0,491.0
WI,55075,11760.0,127.0
WI,55077,3873.0,61.0
WI,55078,1987.0,14.0
WI,55079,277430.0,2292.0
WI,55081,12305.0,91.0
WI,55083,11522.0,121.0
WI,55085,8605.0,139.0
WI,55087,55321.0,406.0
WI,55089,23174.0,186.0
WI,55091,2001.0,18.0
WI,55093,11879.0,73.0
WI,55095,12692.0,123.0
WI,55097,18469.0,161.0
WI,55099,3283.0,33.0
WI,55101,57729.0,690.0
WI,55103,3995.0,48.0
WI,55105,44315.0,395.0
WI,55107,3465.0,55.0
WI,55109,25656.0,149.0
WI,55111,16479.0,136.0
WI,55113,4651.0,62.0
WI,55115,11994.0,152.0
WI,55117,33090.0,320.0
WI,55119,4884.0,72.0
WI,55121,8555.0,65.0
WI,55123,6239.0,98.0
WI,55125,5270.0,89.0
WI,55127,27341.0,281.0
WI,55129,4078.0,47.0
WI,55131,38986.0,344.0
WI,55133,115887.0,1093.0
WI,55135,13835.0,252.0
WI,55137,6522.0,87.0
WI,55139,53045.0,382.0
WI,55141,21477.0,233.0
WV,54001,4838.0,79.0
WV,54003,36247.0,295.0
WV,54005,6660.0,77.0
WV,54007,3940.0,43.0
WV,54009,5082.0,106.0
WV,54011,27842.0,379.0
WV,54013,1887.0,15.0
WV,54015,2351.0,41.0
WV,54017,2162.0,18.0
WV,54019,13217.0,205.0
WV,54021,2101.0,19.0
WV,54023,3787.0,56.0
WV,54025,9763.0,160.0
WV,54027,5906.0,73.0
WV,54029,6809.0,142.0
WV,54031,4202.0,50.0
WV,54033,20062.0,253.0
WV,54035,6926.0,135.0
WV,54037,14513.0,136.0
WV,54039,47739.0,724.0
WV,54041,5359.0,87.0
WV,54043,5606.0,82.0
WV,54045,9747.0,186.0
WV,54047,5663.0,75.0
WV,54049,15266.0,179.0
WV,54051,9085.0,155.0
WV,54053,6703.0,93.0
WV,54055,17177.0,266.0
WV,54057,7914.0,157.0
WV,54059,7968.0,123.0
WV,54061,25092.0,198.0
WV,54063,4260.0,46.0
WV,54065,4307.0,69.0
WV,54067,7378.0,97.0
WV,54069,11335.0,170.0
WV,54071,2001.0,22.0
WV,54073,2077.0,36.0
WV,54075,2077.0,32.0
WV,54077,9367.0,137.0
WV,54079,16889.0,180.0
WV,54081,23094.0,349.0
WV,54083,9533.0,89.0
WV,54085,2462.0,32.0
WV,54087,3187.0,38.0
WV,54089,2831.0,54.0
WV,54091,4585.0,73.0
WV,54093,2024.0,38.0
WV,54095,2214.0,32.0
WV,54097,6928.0,95.0
WV,54099,9915.0,125.0
WV,54101,2274.0,33.0
WV,54103,4367.0,86.0
WV,54105,1455.0,25.0
WV,54107,22312.0,346.0
WV,54109,7044.0,116.0
WY,56001,9934.0,49.0
WY,56003,2586.0,61.0
WY,56005,12113.0,149.0
WY,56007,4627.0,52.0
WY,56009,3144.0,55.0
WY,56011,1351.0,29.0
WY,56013,13795.0,193.0
WY,56015,3648.0,57.0
WY,56017,1159.0,16.0
WY,56019,1845.0,19.0
WY,56021,26292.0,290.0
WY,56023,3979.0,31.0
WY,56025,22380.0,273.0
WY,56027,694.0,10.0
WY,56029,6801.0,144.0
WY,56031,1911.0,41.0
WY,56033,8097.0,78.0
WY,56035,1926.0,27.0
WY,56037,11088.0,126.0
WY,56039,10074.0,16.0
WY,56041,5643.0,39.0
WY,56043,2358.0,44.0
WY,56045,1589.0,18.0
