,location_key,county,cumulative_confirmed,cumulative_deceased,2020_earlyPop,2020_pop,2021_pop,2022_pop,state,cumulative_percentage,dead_percentage
2301,PA,42119,11842.0,154.0,42675.0,42639.0,42419.0,42744.0,Pennsylvania,0.2770447314242935,0.003602844843720756
2302,PA,42121,11406.0,241.0,50455.0,50354.0,50038.0,49777.0,Pennsylvania,0.2291419732004741,0.0048415935070414045
2303,PA,42123,7506.0,212.0,38594.0,38516.0,38115.0,37808.0,Pennsylvania,0.19852941176470587,0.005607278882776132
2304,PA,42125,51747.0,654.0,209325.0,209382.0,210012.0,210383.0,Pennsylvania,0.24596569114424643,0.0031086161904716634
2305,PA,42127,10460.0,172.0,51151.0,51151.0,51195.0,51173.0,Pennsylvania,0.20440466652336192,0.0033611474801164675
2306,PA,42129,81006.0,1378.0,354663.0,354316.0,353765.0,352057.0,Pennsylvania,0.23009342237194544,0.003914138903643444
2307,PA,42131,5257.0,106.0,26073.0,26030.0,26100.0,26014.0,Pennsylvania,0.2020834935034981,0.004074728992081187
2308,PA,42133,120372.0,1502.0,456442.0,456692.0,459148.0,461058.0,Pennsylvania,0.2610777819710318,0.0032577246246676124
2309,PR,72001,2814.0,,,,,,,,
2310,PR,72003,7628.0,,,,,,,,
2311,PR,72005,8584.0,,,,,,,,
2312,PR,72007,4744.0,,,,,,,,
2313,PR,72009,4296.0,,,,,,,,
2314,PR,72011,4474.0,,,,,,,,
2315,PR,72013,15133.0,,,,,,,,
2316,PR,72015,2760.0,,,,,,,,
2317,PR,72017,4087.0,,,,,,,,
2318,PR,72019,5533.0,,,,,,,,
2319,PR,72021,39631.0,,,,,,,,
2320,PR,72023,6653.0,,,,,,,,
2321,PR,72025,25226.0,,,,,,,,
2322,PR,72027,6042.0,,,,,,,,
2323,PR,72029,7464.0,,,,,,,,
2324,PR,72031,32563.0,,,,,,,,
2325,PR,72033,4771.0,,,,,,,,
2326,PR,72035,7260.0,,,,,,,,
2327,PR,72037,1697.0,,,,,,,,
2328,PR,72039,3037.0,,,,,,,,
2329,PR,72041,7154.0,,,,,,,,
2330,PR,72043,5973.0,,,,,,,,
2331,PR,72045,3361.0,,,,,,,,
2332,PR,72047,7239.0,,,,,,,,
2333,PR,72049,208.0,,,,,,,,
2334,PR,72051,7845.0,,,,,,,,
2335,PR,72053,5408.0,,,,,,,,
2336,PR,72054,2900.0,,,,,,,,
2337,PR,72055,1805.0,,,,,,,,
2338,PR,72057,6344.0,,,,,,,,
2339,PR,72059,2808.0,,,,,,,,
2340,PR,72061,18499.0,,,,,,,,
2341,PR,72063,8681.0,,,,,,,,
2342,PR,72065,6305.0,,,,,,,,
2343,PR,72067,2477.0,,,,,,,,
2344,PR,72069,9262.0,,,,,,,,
2345,PR,72071,7653.0,,,,,,,,
2346,PR,72073,2896.0,,,,,,,,
2347,PR,72075,7671.0,,,,,,,,
2348,PR,72077,7321.0,,,,,,,,
2349,PR,72079,3359.0,,,,,,,,
2350,PR,72081,5066.0,,,,,,,,
2351,PR,72083,1391.0,,,,,,,,
2352,PR,72085,6386.0,,,,,,,,
2353,PR,72087,3826.0,,,,,,,,
2354,PR,72089,2927.0,,,,,,,,
2355,PR,72091,7181.0,,,,,,,,
2356,PR,72093,713.0,,,,,,,,
2357,PR,72095,1650.0,,,,,,,,
2358,PR,72097,11801.0,,,,,,,,
2359,PR,72099,7148.0,,,,,,,,
2360,PR,72101,5624.0,,,,,,,,
2361,PR,72103,3931.0,,,,,,,,
2362,PR,72105,5810.0,,,,,,,,
2363,PR,72107,3471.0,,,,,,,,
2364,PR,72109,2777.0,,,,,,,,
2365,PR,72111,2790.0,,,,,,,,
2366,PR,72113,21975.0,,,,,,,,
2367,PR,72115,4777.0,,,,,,,,
2368,PR,72117,2580.0,,,,,,,,
2369,PR,72119,8656.0,,,,,,,,
2370,PR,72121,3011.0,,,,,,,,
2371,PR,72123,4249.0,,,,,,,,
2372,PR,72125,4688.0,,,,,,,,
2373,PR,72127,67510.0,,,,,,,,
2374,PR,72129,6464.0,,,,,,,,
2375,PR,72131,7266.0,,,,,,,,
2376,PR,72133,3332.0,,,,,,,,
2377,PR,72135,13849.0,,,,,,,,
2378,PR,72137,14817.0,,,,,,,,
2379,PR,72139,11751.0,,,,,,,,
2380,PR,72141,4103.0,,,,,,,,
2381,PR,72143,7178.0,,,,,,,,
2382,PR,72145,11916.0,,,,,,,,
2383,PR,72147,935.0,,,,,,,,
2384,PR,72149,3999.0,,,,,,,,
2385,PR,72151,5508.0,,,,,,,,
2386,PR,72153,5442.0,,,,,,,,
2387,RI,44001,14360.0,169.0,50786.0,50774.0,50800.0,50360.0,Rhode Island,0.2851469420174742,0.0033558379666401906
2388,RI,44003,50938.0,513.0,170358.0,170386.0,170997.0,171275.0,Rhode Island,0.2974047584294264,0.0029951831849365056
2389,RI,44005,21237.0,94.0,85652.0,85508.0,85662.0,84481.0,Rhode Island,0.25138196754299785,0.0011126762230560718
2390,RI,44007,229262.0,2535.0,660739.0,659920.0,658646.0,657288.0,Rhode Island,0.34879991723567144,0.003856756855442363
2391,RI,44009,34243.0,224.0,129836.0,129757.0,130880.0,130330.0,Rhode Island,0.2627407350571626,0.0017187140336069977
2392,SC,45001,6655.0,70.0,24287.0,24256.0,24258.0,24356.0,South Carolina,0.2732386270323534,0.0028740351453440632
2393,SC,45003,41767.0,437.0,168811.0,169163.0,171263.0,174150.0,South Carolina,0.23983347688774045,0.0025093310364628194
2394,SC,45005,2093.0,24.0,8037.0,7992.0,7870.0,7579.0,South Carolina,0.27615780445969124,0.0031666446760786385
2395,SC,45007,58025.0,998.0,203723.0,204176.0,206852.0,209581.0,South Carolina,0.2768619292779403,0.004761882040833854
2396,SC,45009,3446.0,75.0,13313.0,13261.0,13112.0,12908.0,South Carolina,0.2669662224976759,0.005810350170436939
2397,SC,45011,5834.0,103.0,20585.0,20580.0,20580.0,20414.0,South Carolina,0.2857842657000098,0.005045556970706378
2398,SC,45013,43530.0,380.0,187108.0,187819.0,192007.0,196371.0,South Carolina,0.22167224284644882,0.0019351126184619929
2399,SC,45015,52240.0,450.0,229854.0,231538.0,236871.0,245117.0,South Carolina,0.2131227128269357,0.0018358579780268199
2400,SC,45017,2799.0,61.0,14122.0,14113.0,14134.0,14179.0,South Carolina,0.19740461245503915,0.004302136963114465
2401,SC,45019,112905.0,945.0,408317.0,409716.0,414403.0,419279.0,South Carolina,0.2692836989212434,0.0022538691420271465
2402,SC,45021,14761.0,322.0,56216.0,56207.0,56025.0,56121.0,South Carolina,0.2630209725414729,0.005737602679923736
2403,SC,45023,10134.0,153.0,32294.0,32278.0,32097.0,31931.0,South Carolina,0.3173718330149385,0.004791581848360527
2404,SC,45025,11836.0,191.0,43270.0,43250.0,43337.0,43683.0,South Carolina,0.27095208662408715,0.004372410319804043
2405,SC,45027,8776.0,159.0,31148.0,30835.0,30950.0,30913.0,South Carolina,0.28389350758580534,0.005143467149742826
2406,SC,45029,8913.0,221.0,38604.0,38536.0,38427.0,38599.0,South Carolina,0.23091271794606077,0.005725536931008576
2407,SC,45031,18939.0,311.0,62907.0,62843.0,62708.0,62398.0,South Carolina,0.30351934356870414,0.0049841341068623994
2408,SC,45033,9729.0,144.0,28295.0,28275.0,27981.0,27738.0,South Carolina,0.35074626865671643,0.005191434133679429
2409,SC,45035,56325.0,496.0,161469.0,162159.0,163508.0,166133.0,South Carolina,0.33903559196547345,0.002985559762359074
2410,SC,45037,6779.0,71.0,25648.0,25672.0,26285.0,26932.0,South Carolina,0.2517080053467993,0.002636269122233774
2411,SC,45039,6007.0,107.0,20951.0,20880.0,20698.0,20455.0,South Carolina,0.2936690295771205,0.005230994866780738
2412,SC,45041,41861.0,631.0,137064.0,136811.0,136439.0,136721.0,South Carolina,0.30617827546609516,0.004615238332077735
2413,SC,45043,15958.0,227.0,63402.0,63506.0,63991.0,64722.0,South Carolina,0.24656221995612002,0.0035073081795988998
2414,SC,45045,173338.0,2008.0,525539.0,527207.0,534521.0,547950.0,South Carolina,0.31633908203303224,0.0036645679350305687
2415,SC,45047,22607.0,305.0,69349.0,69388.0,69148.0,69267.0,South Carolina,0.3263747527682735,0.004403251187434132
2416,SC,45049,5024.0,86.0,18561.0,18519.0,18236.0,18113.0,South Carolina,0.2773698448628057,0.004747971070501849
2417,SC,45051,97534.0,1159.0,351028.0,353745.0,366011.0,383101.0,South Carolina,0.2545908259179694,0.003025311862929097
2418,SC,45053,5924.0,93.0,28806.0,29143.0,30456.0,32039.0,South Carolina,0.1848996535472393,0.002902712319360779
2419,SC,45055,21623.0,261.0,65407.0,65581.0,66121.0,67751.0,South Carolina,0.3191539608271465,0.0038523416628536847
2420,SC,45057,25276.0,281.0,96010.0,96576.0,100522.0,104577.0,South Carolina,0.24169750518756514,0.0026870153092936307
2421,SC,45059,18667.0,295.0,67533.0,67624.0,67817.0,67965.0,South Carolina,0.27465607297873906,0.004340469359229015
2422,SC,45061,4272.0,95.0,16530.0,16533.0,16266.0,16153.0,South Carolina,0.2644709960997957,0.005881260446975794
2423,SC,45063,96569.0,872.0,293985.0,295033.0,300482.0,304797.0,South Carolina,0.3168305462324104,0.002860920547118246
2424,SC,45065,2244.0,40.0,9522.0,9505.0,9782.0,9764.0,South Carolina,0.22982384268742317,0.004096681687832855
2425,SC,45067,8564.0,163.0,29187.0,29083.0,28839.0,28450.0,South Carolina,0.3010193321616872,0.0057293497363796134
2426,SC,45069,7880.0,105.0,26668.0,26481.0,26265.0,26039.0,South Carolina,0.302622988594032,0.004032412919082914
2427,SC,45071,13355.0,195.0,37722.0,37731.0,37957.0,38247.0,South Carolina,0.34917771328470204,0.005098439093262216
2428,SC,45073,24348.0,343.0,78604.0,78778.0,79322.0,80180.0,South Carolina,0.3036667498129209,0.0042778747817410825
2429,SC,45075,23425.0,420.0,84225.0,83956.0,82798.0,83094.0,South Carolina,0.28190964449900113,0.005054516571593617
2430,SC,45077,46111.0,632.0,131401.0,131669.0,132079.0,133462.0,South Carolina,0.3454990933748932,0.00473543030975109
2431,SC,45079,123578.0,947.0,416145.0,415645.0,417132.0,421566.0,South Carolina,0.2931403386421106,0.002246386093755189
2432,SC,45081,3968.0,78.0,18859.0,18830.0,18821.0,18938.0,South Carolina,0.209525821100433,0.00411870313655085
2433,SC,45083,95357.0,1548.0,328002.0,329365.0,335406.0,345831.0,South Carolina,0.27573294470420523,0.004476174779010557
2434,SC,45085,28100.0,394.0,105554.0,105474.0,104856.0,104012.0,South Carolina,0.27016113525362456,0.003788024458716302
2435,SC,45087,7750.0,150.0,27240.0,27176.0,26994.0,26752.0,South Carolina,0.28969796650717705,0.005607057416267942
2436,SC,45089,8557.0,146.0,31019.0,30908.0,30384.0,30058.0,South Carolina,0.28468294630381263,0.004857275933195821
2437,SC,45091,78263.0,678.0,282108.0,284032.0,289255.0,294248.0,South Carolina,0.2659763192952883,0.0023041787879611755
2438,SD,46003,805.0,17.0,2746.0,2733.0,2732.0,2755.0,South Dakota,0.29219600725952816,0.006170598911070781
2439,SD,46005,4596.0,60.0,19153.0,19165.0,19182.0,19376.0,South Dakota,0.23720066061106523,0.003096614368290669
2440,SD,46007,789.0,14.0,3378.0,3389.0,3400.0,3336.0,South Dakota,0.23651079136690648,0.004196642685851319
2441,SD,46009,2293.0,39.0,6997.0,6973.0,7011.0,7062.0,South Dakota,0.3246955536675163,0.0055225148683092605
2442,SD,46011,8149.0,52.0,34380.0,34350.0,34710.0,35484.0,South Dakota,0.22965280126254087,0.0014654492165483036
2443,SD,46013,10344.0,121.0,38301.0,38222.0,38090.0,37972.0,South Dakota,0.2724112503950279,0.003186558516801854
2444,SD,46015,1415.0,20.0,5253.0,5253.0,5254.0,5321.0,South Dakota,0.26592745724487876,0.003758691975192633
2445,SD,46017,620.0,18.0,1945.0,1938.0,1912.0,1861.0,South Dakota,0.33315421816227836,0.00967221923696937
2446,SD,46019,2757.0,45.0,10238.0,10286.0,10530.0,10774.0,South Dakota,0.25589381845182846,0.004176721737516243
2447,SD,46021,268.0,7.0,1375.0,1377.0,1375.0,1349.0,South Dakota,0.19866567828020756,0.005189028910303929
2448,SD,46023,2942.0,35.0,9370.0,9356.0,9186.0,9213.0,South Dakota,0.3193313795723434,0.0037989797025941604
2449,SD,46025,804.0,9.0,3844.0,3855.0,3867.0,3912.0,South Dakota,0.20552147239263804,0.0023006134969325155
2450,SD,46027,3493.0,21.0,14966.0,14996.0,15155.0,15280.0,South Dakota,0.2285994764397906,0.00137434554973822
2451,SD,46029,8474.0,101.0,28323.0,28350.0,28467.0,28721.0,South Dakota,0.2950454371365899,0.0035165906479579403
2452,SD,46031,1070.0,17.0,3901.0,3891.0,3843.0,3826.0,South Dakota,0.279665446941976,0.004443282801881861
2453,SD,46033,2034.0,26.0,8319.0,8334.0,8635.0,9006.0,South Dakota,0.22584943371085942,0.0028869642460581835
2454,SD,46035,5907.0,80.0,19960.0,19962.0,19926.0,19973.0,South Dakota,0.2957492615030291,0.004005407299854804
2455,SD,46037,1295.0,35.0,5451.0,5442.0,5435.0,5479.0,South Dakota,0.23635699945245484,0.006388027012228509
2456,SD,46039,1043.0,12.0,4293.0,4294.0,4280.0,4352.0,South Dakota,0.23965992647058823,0.0027573529411764708
2457,SD,46041,3139.0,44.0,5242.0,5224.0,5218.0,5140.0,South Dakota,0.6107003891050584,0.008560311284046693
2458,SD,46043,684.0,16.0,2828.0,2829.0,2809.0,2776.0,South Dakota,0.24639769452449567,0.005763688760806916
2459,SD,46045,949.0,16.0,3981.0,3982.0,4028.0,4065.0,South Dakota,0.23345633456334564,0.0039360393603936035
2460,SD,46047,1807.0,39.0,6971.0,6972.0,7189.0,7370.0,South Dakota,0.2451831750339213,0.005291723202170963
2461,SD,46049,573.0,16.0,2126.0,2128.0,2126.0,2126.0,South Dakota,0.26952022577610535,0.007525870178739417
2462,SD,46051,2047.0,51.0,7556.0,7532.0,7532.0,7463.0,South Dakota,0.27428647996784133,0.00683371298405467
2463,SD,46053,1065.0,34.0,3991.0,3997.0,3952.0,3962.0,South Dakota,0.26880363452801614,0.008581524482584554
2464,SD,46055,452.0,12.0,1876.0,1870.0,1834.0,1826.0,South Dakota,0.2475355969331873,0.0065717415115005475
2465,SD,46057,1508.0,41.0,6159.0,6157.0,6263.0,6352.0,South Dakota,0.23740554156171284,0.006454659949622166
2466,SD,46059,563.0,12.0,3146.0,3145.0,3095.0,3140.0,South Dakota,0.17929936305732483,0.003821656050955414
2467,SD,46061,655.0,6.0,3462.0,3465.0,3496.0,3461.0,South Dakota,0.18925166136954638,0.0017336030049118752
2468,SD,46063,201.0,3.0,1309.0,1307.0,1320.0,1330.0,South Dakota,0.1511278195488722,0.002255639097744361
2469,SD,46065,4335.0,58.0,17774.0,17745.0,17768.0,17692.0,South Dakota,0.24502600045218179,0.0032783178837892833
2470,SD,46067,1733.0,36.0,7423.0,7421.0,7400.0,7368.0,South Dakota,0.23520629750271443,0.004885993485342019
2471,SD,46069,307.0,8.0,1260.0,1249.0,1215.0,1184.0,South Dakota,0.2592905405405405,0.006756756756756757
2472,SD,46071,632.0,21.0,2807.0,2801.0,2846.0,2821.0,South Dakota,0.22403403048564338,0.007444168734491315
2473,SD,46073,415.0,20.0,1663.0,1648.0,1640.0,1650.0,South Dakota,0.2515151515151515,0.012121212121212121
2474,SD,46075,177.0,2.0,919.0,925.0,884.0,884.0,South Dakota,0.2002262443438914,0.0022624434389140274
2475,SD,46077,1340.0,22.0,5184.0,5203.0,5201.0,5294.0,South Dakota,0.25311673592746503,0.00415564790328674
2476,SD,46079,2335.0,28.0,11057.0,11008.0,10863.0,10972.0,South Dakota,0.21281443674808603,0.0025519504192489974
2477,SD,46081,6605.0,83.0,25766.0,25838.0,26138.0,27214.0,South Dakota,0.24270596016756082,0.003049900786359962
2478,SD,46083,15590.0,102.0,65165.0,65650.0,67995.0,70987.0,South Dakota,0.21961767647597447,0.0014368828095285052
2479,SD,46085,1205.0,12.0,3722.0,3709.0,3753.0,3692.0,South Dakota,0.3263813651137595,0.0032502708559046588
2480,SD,46087,1348.0,31.0,5682.0,5673.0,5723.0,5778.0,South Dakota,0.23329871928002768,0.005365178262374524
2481,SD,46089,426.0,9.0,2409.0,2402.0,2414.0,2395.0,South Dakota,0.1778705636743215,0.0037578288100208767
2482,SD,46091,796.0,13.0,4317.0,4315.0,4319.0,4374.0,South Dakota,0.18198445358939186,0.002972107910379515
2483,SD,46093,7042.0,64.0,29851.0,29900.0,30270.0,30698.0,South Dakota,0.22939605186005602,0.002084826373053619
2484,SD,46095,527.0,8.0,1920.0,1921.0,1908.0,1892.0,South Dakota,0.2785412262156448,0.004228329809725159
2485,SD,46097,457.0,13.0,2307.0,2310.0,2329.0,2304.0,South Dakota,0.19835069444444445,0.005642361111111111
2486,SD,46099,57428.0,519.0,197209.0,197686.0,199925.0,203971.0,South Dakota,0.28154982816184654,0.0025444793622622823
2487,SD,46101,1386.0,28.0,6340.0,6343.0,6314.0,6349.0,South Dakota,0.21830209481808158,0.004410143329658214
2488,SD,46102,3952.0,62.0,13669.0,13645.0,13549.0,13519.0,South Dakota,0.29232931429839487,0.004586138027960648
2489,SD,46103,32903.0,342.0,109231.0,109563.0,111854.0,114461.0,South Dakota,0.2874603576764138,0.0029879172818689337
2490,SD,46105,684.0,18.0,2842.0,2842.0,2823.0,2804.0,South Dakota,0.24393723252496433,0.006419400855920114
2491,SD,46107,704.0,7.0,2480.0,2480.0,2471.0,2438.0,South Dakota,0.2887612797374898,0.002871205906480722
2492,SD,46109,2436.0,53.0,10271.0,10250.0,10178.0,10163.0,South Dakota,0.23969300403424185,0.005214995572173571
2493,SD,46111,575.0,6.0,2330.0,2325.0,2383.0,2415.0,South Dakota,0.23809523809523808,0.002484472049689441
2494,SD,46115,1418.0,36.0,6362.0,6347.0,6273.0,6235.0,South Dakota,0.22742582197273456,0.005773857257417803
2495,SD,46117,637.0,7.0,2980.0,2969.0,3017.0,2999.0,South Dakota,0.21240413471157052,0.002334111370456819
2496,SD,46119,245.0,3.0,1448.0,1452.0,1471.0,1471.0,South Dakota,0.16655336505778381,0.0020394289598912306
2497,SD,46121,2975.0,53.0,9319.0,9317.0,9292.0,9220.0,South Dakota,0.32266811279826463,0.0057483731019522775
2498,SD,46123,1382.0,24.0,5621.0,5603.0,5566.0,5565.0,South Dakota,0.24833782569631627,0.00431266846361186
2499,SD,46125,1969.0,62.0,8662.0,8672.0,8682.0,8856.0,South Dakota,0.22233514001806684,0.007000903342366757
2500,SD,46127,4026.0,52.0,16813.0,16853.0,16868.0,17063.0,South Dakota,0.2359491296958331,0.003047529742718162
2501,SD,46129,1315.0,26.0,5310.0,5286.0,5246.0,5265.0,South Dakota,0.24976258309591642,0.0049382716049382715
2502,SD,46135,5929.0,59.0,23311.0,23282.0,23334.0,23373.0,South Dakota,0.25366876310272535,0.0025242801523124975
2503,SD,46137,671.0,11.0,2413.0,2392.0,2400.0,2395.0,South Dakota,0.2801670146137787,0.004592901878914405
2504,TN,47001,22228.0,334.0,77136.0,77302.0,77567.0,78913.0,Tennessee,0.28167729018032517,0.004232509219013344
2505,TN,47003,15004.0,237.0,50239.0,50381.0,51157.0,51950.0,Tennessee,0.28881616939364774,0.004562078922040424
2506,TN,47005,4533.0,93.0,15863.0,15850.0,15839.0,16002.0,Tennessee,0.2832770903637045,0.005811773528308962
2507,TN,47007,4669.0,57.0,14916.0,14954.0,14844.0,14798.0,Tennessee,0.315515610217597,0.0038518718745776457
2508,TN,47009,39310.0,440.0,135283.0,135649.0,137649.0,139958.0,Tennessee,0.28086997527829777,0.0031438002829420253
2509,TN,47011,33188.0,415.0,108620.0,108820.0,109769.0,110616.0,Tennessee,0.30002892890721056,0.003751717653865625
2510,TN,47013,12310.0,169.0,39277.0,39301.0,39409.0,39584.0,Tennessee,0.3109842360549717,0.004269401778496362
2511,TN,47015,4227.0,63.0,14512.0,14568.0,14535.0,14788.0,Tennessee,0.2858398701649986,0.004260210981877198
2512,TN,47017,8978.0,156.0,28434.0,28421.0,28287.0,28458.0,Tennessee,0.31548246538758873,0.005481762597512123
2513,TN,47019,16546.0,336.0,56349.0,56362.0,56060.0,56410.0,Tennessee,0.29331678780358095,0.005956390710866868
2514,TN,47021,10967.0,119.0,41065.0,41128.0,41547.0,41830.0,Tennessee,0.26218025340664597,0.002844848195075305
2515,TN,47023,5870.0,99.0,17348.0,17377.0,17479.0,17609.0,Tennessee,0.33335226304730536,0.0056221250496904995
2516,TN,47025,9141.0,178.0,32038.0,32066.0,32146.0,32431.0,Tennessee,0.28185994881440596,0.005488575745428757
2517,TN,47027,2300.0,50.0,7580.0,7588.0,7572.0,7620.0,Tennessee,0.30183727034120733,0.006561679790026247
2518,TN,47029,11634.0,217.0,35998.0,36039.0,36370.0,36879.0,Tennessee,0.3154640852517693,0.005884107486645517
2519,TN,47031,16994.0,267.0,57882.0,58134.0,58933.0,59728.0,Tennessee,0.28452317171176,0.004470265202250201
2520,TN,47033,5199.0,85.0,13909.0,13903.0,13993.0,13888.0,Tennessee,0.37435195852534564,0.006120391705069125
2521,TN,47035,16171.0,327.0,61152.0,61377.0,62431.0,63522.0,Tennessee,0.25457321872737004,0.00514782280154907
2522,TN,47037,210855.0,1676.0,715875.0,716058.0,703372.0,708144.0,Tennessee,0.2977572358164441,0.002366750265482727
2523,TN,47039,3738.0,70.0,11442.0,11437.0,11413.0,11564.0,Tennessee,0.32324455205811137,0.006053268765133172
2524,TN,47041,6288.0,101.0,20078.0,20187.0,20478.0,21003.0,Tennessee,0.2993858020282817,0.004808836832833405
2525,TN,47043,15987.0,245.0,54314.0,54442.0,55174.0,55761.0,Tennessee,0.28670576209178456,0.004393751905453633
2526,TN,47045,12826.0,203.0,36803.0,36709.0,36586.0,36410.0,Tennessee,0.3522658610271903,0.005575391375995606
2527,TN,47047,11475.0,186.0,42002.0,42151.0,42899.0,43630.0,Tennessee,0.2630071052028421,0.004263121705248682
2528,TN,47049,5722.0,128.0,18489.0,18533.0,18837.0,19332.0,Tennessee,0.29598593006414237,0.006621146285950755
2529,TN,47051,12908.0,184.0,42769.0,42839.0,43247.0,43942.0,Tennessee,0.29375085339766055,0.004187337854444495
2530,TN,47053,17453.0,260.0,50409.0,50436.0,50537.0,50837.0,Tennessee,0.3433129413616067,0.005114385191887798
2531,TN,47055,9448.0,190.0,30344.0,30340.0,30403.0,30554.0,Tennessee,0.30922301498985405,0.006218498396281993
2532,TN,47057,6793.0,109.0,23527.0,23563.0,23833.0,24277.0,Tennessee,0.279812167895539,0.004489846356633851
2533,TN,47059,22140.0,374.0,70152.0,70333.0,70603.0,71405.0,Tennessee,0.3100623205657867,0.005237728450388628
2534,TN,47061,3998.0,73.0,13525.0,13539.0,13586.0,13783.0,Tennessee,0.29006747442501635,0.005296379598055576
2535,TN,47063,19740.0,353.0,64500.0,64537.0,64390.0,65168.0,Tennessee,0.30290940338816597,0.005416768966363859
2536,TN,47065,101119.0,1151.0,366215.0,367242.0,369027.0,374682.0,Tennessee,0.2698795245034456,0.0030719383370431457
2537,TN,47067,2023.0,37.0,6659.0,6625.0,6777.0,6845.0,Tennessee,0.29554419284149014,0.005405405405405406
2538,TN,47069,7606.0,116.0,25460.0,25432.0,25276.0,25529.0,Tennessee,0.29793568099024637,0.00454385208978025
2539,TN,47071,8765.0,145.0,26829.0,26805.0,26878.0,27077.0,Tennessee,0.3237064667429922,0.005355098423015844
2540,TN,47073,16702.0,321.0,56718.0,56710.0,57257.0,58043.0,Tennessee,0.2877521837258584,0.005530382647347656
2541,TN,47075,6191.0,102.0,17862.0,17824.0,17715.0,17550.0,Tennessee,0.3527635327635328,0.005811965811965812
2542,TN,47077,9150.0,160.0,27841.0,27827.0,27916.0,27929.0,Tennessee,0.32761645601346273,0.0057288123455906045
2543,TN,47079,8310.0,163.0,32197.0,32144.0,32250.0,32379.0,Tennessee,0.2566478272954693,0.0050341270576608295
2544,TN,47081,6850.0,110.0,24909.0,24969.0,25085.0,25455.0,Tennessee,0.2691023374582597,0.004321351404439206
2545,TN,47083,2689.0,62.0,8281.0,8303.0,8282.0,8219.0,Tennessee,0.327168755323032,0.0075434967757634745
2546,TN,47085,4855.0,74.0,18992.0,19001.0,19200.0,19106.0,Tennessee,0.254108656966398,0.0038731288600439653
2547,TN,47087,3211.0,63.0,11619.0,11634.0,11777.0,11989.0,Tennessee,0.26782884310618066,0.00525481691550588
2548,TN,47089,15804.0,265.0,54679.0,54908.0,55562.0,56727.0,Tennessee,0.27859749325717914,0.004671496818093677
2549,TN,47091,5181.0,95.0,17950.0,17990.0,18056.0,18086.0,Tennessee,0.28646466880460025,0.005252681632201703
2550,TN,47093,128707.0,1385.0,478981.0,480500.0,486812.0,494574.0,Tennessee,0.26023810390356145,0.002800389830439934
2551,TN,47095,2749.0,43.0,7004.0,6988.0,6597.0,6507.0,Tennessee,0.4224681112647918,0.006608268019056401
2552,TN,47097,7764.0,106.0,25139.0,25120.0,24922.0,24793.0,Tennessee,0.313152906062195,0.004275400314604928
2553,TN,47099,14329.0,203.0,44163.0,44182.0,44729.0,45415.0,Tennessee,0.3155124958714081,0.004469888803258835
2554,TN,47101,3573.0,60.0,12581.0,12602.0,12854.0,12957.0,Tennessee,0.2757582773790229,0.0046307015512850195
2555,TN,47103,10003.0,170.0,35326.0,35335.0,35451.0,36004.0,Tennessee,0.27783024108432397,0.00472169758915676
2556,TN,47105,14571.0,192.0,54887.0,55127.0,56672.0,58181.0,Tennessee,0.2504425843488424,0.003300046406902597
2557,TN,47107,16701.0,260.0,53275.0,53344.0,53907.0,54719.0,Tennessee,0.3052139110729363,0.004751548822164148
2558,TN,47109,7662.0,120.0,25859.0,25858.0,25854.0,25988.0,Tennessee,0.2948283823303063,0.0046175157765122364
2559,TN,47111,8478.0,145.0,25215.0,25263.0,25682.0,26229.0,Tennessee,0.32323001258149375,0.0055282321094971216
2560,TN,47113,30250.0,427.0,98843.0,98833.0,98585.0,99245.0,Tennessee,0.30480124943322084,0.0043024837523300925
2561,TN,47115,8870.0,132.0,28835.0,28865.0,28927.0,29094.0,Tennessee,0.3048738571526775,0.004537017941843679
2562,TN,47117,10403.0,124.0,34320.0,34466.0,35032.0,35878.0,Tennessee,0.2899548469814371,0.0034561569764200903
2563,TN,47119,29162.0,345.0,100975.0,101824.0,105003.0,108159.0,Tennessee,0.26962157564326594,0.0031897484259284944
2564,TN,47121,3394.0,58.0,12755.0,12807.0,13029.0,13272.0,Tennessee,0.25572634116937915,0.004370102471368294
2565,TN,47123,14681.0,244.0,46249.0,46395.0,46668.0,47740.0,Tennessee,0.3075198994553833,0.005111018014243821
2566,TN,47125,50488.0,579.0,219994.0,221265.0,227841.0,235201.0,Tennessee,0.21465895127996903,0.002461724227362979
2567,TN,47127,2239.0,40.0,6469.0,6471.0,6652.0,6742.0,Tennessee,0.3320973005043014,0.0059329575793533075
2568,TN,47129,6209.0,87.0,21027.0,21038.0,21101.0,21224.0,Tennessee,0.2925461741424802,0.004099133056916698
2569,TN,47131,10786.0,195.0,30788.0,30767.0,30498.0,30394.0,Tennessee,0.3548726722379417,0.00641573994867408
2570,TN,47133,7157.0,123.0,22514.0,22592.0,22856.0,23044.0,Tennessee,0.31057976045825375,0.005337614997396285
2571,TN,47135,2332.0,56.0,8381.0,8379.0,8473.0,8685.0,Tennessee,0.26850892343120325,0.0064478986758779505
2572,TN,47137,1774.0,36.0,5006.0,5002.0,5082.0,5107.0,Tennessee,0.347366359898179,0.007049148227922459
2573,TN,47139,4740.0,74.0,17547.0,17568.0,17784.0,17863.0,Tennessee,0.2653529642277333,0.004142641213681912
2574,TN,47141,25178.0,304.0,79844.0,80052.0,81255.0,82382.0,Tennessee,0.30562501517321744,0.003690126483940667
