,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY
1933,Harnett,North Carolina,37085,NC,NC | HARNETT
1934,Haywood,North Carolina,37087,NC,NC | HAYWOOD
1935,Henderson,North Carolina,37089,NC,NC | HENDERSON
1936,Hertford,North Carolina,37091,NC,NC | HERTFORD
1937,Hoke,North Carolina,37093,NC,NC | HOKE
1938,Hyde,North Carolina,37095,NC,NC | HYDE
1939,Iredell,North Carolina,37097,NC,NC | IREDELL
1940,Jackson,North Carolina,37099,NC,NC | JACKSON
1941,Johnston,North Carolina,37101,NC,NC | JOHNSTON
1942,Jones,North Carolina,37103,NC,NC | JONES
1943,Lee,North Carolina,37105,NC,NC | LEE
1944,Lenoir,North Carolina,37107,NC,NC | LENOIR
1945,Lincoln,North Carolina,37109,NC,NC | LINCOLN
1946,McDowell,North Carolina,37111,NC,NC | MCDOWELL
1947,Macon,North Carolina,37113,NC,NC | MACON
1948,Madison,North Carolina,37115,NC,NC | MADISON
1949,Martin,North Carolina,37117,NC,NC | MARTIN
1950,Mecklenburg,North Carolina,37119,NC,NC | MECKLENBURG
1951,Mitchell,North Carolina,37121,NC,NC | MITCHELL
1952,Montgomery,North Carolina,37123,NC,NC | MONTGOMERY
1953,Moore,North Carolina,37125,NC,NC | MOORE
1954,Nash,North Carolina,37127,NC,NC | NASH
1955,New Hanover,North Carolina,37129,NC,NC | NEW HANOVER
1956,Northampton,North Carolina,37131,NC,NC | NORTHAMPTON
1957,Onslow,North Carolina,37133,NC,NC | ONSLOW
1958,Orange,North Carolina,37135,NC,NC | ORANGE
1959,Pamlico,North Carolina,37137,NC,NC | PAMLICO
1960,Pasquotank,North Carolina,37139,NC,NC | PASQUOTANK
1961,Pender,North Carolina,37141,NC,NC | PENDER
1962,Perquimans,North Carolina,37143,NC,NC | PERQUIMANS
1963,Person,North Carolina,37145,NC,NC | PERSON
1964,Pitt,North Carolina,37147,NC,NC | PITT
1965,Polk,North Carolina,37149,NC,NC | POLK
1966,Randolph,North Carolina,37151,NC,NC | RANDOLPH
1967,Richmond,North Carolina,37153,NC,NC | RICHMOND
1968,Robeson,North Carolina,37155,NC,NC | ROBESON
1969,Rockingham,North Carolina,37157,NC,NC | ROCKINGHAM
1970,Rowan,North Carolina,37159,NC,NC | ROWAN
1971,Rutherford,North Carolina,37161,NC,NC | RUTHERFORD
1972,Sampson,North Carolina,37163,NC,NC | SAMPSON
1973,Scotland,North Carolina,37165,NC,NC | SCOTLAND
1974,Stanly,North Carolina,37167,NC,NC | STANLY
1975,Stokes,North Carolina,37169,NC,NC | STOKES
1976,Surry,North Carolina,37171,NC,NC | SURRY
1977,Swain,North Carolina,37173,NC,NC | SWAIN
1978,Transylvania,North Carolina,37175,NC,NC | TRANSYLVANIA
1979,Tyrrell,North Carolina,37177,NC,NC | TYRRELL
1980,Union,North Carolina,37179,NC,NC | UNION
1981,Vance,North Carolina,37181,NC,NC | VANCE
1982,Wake,North Carolina,37183,NC,NC | WAKE
1983,Warren,North Carolina,37185,NC,NC | WARREN
1984,Washington,North Carolina,37187,NC,NC | WASHINGTON
1985,Watauga,North Carolina,37189,NC,NC | WATAUGA
1986,Wayne,North Carolina,37191,NC,NC | WAYNE
1987,Wilkes,North Carolina,37193,NC,NC | WILKES
1988,Wilson,North Carolina,37195,NC,NC | WILSON
1989,Yadkin,North Carolina,37197,NC,NC | YADKIN
1990,Yancey,North Carolina,37199,NC,NC | YANCEY
1991,Adams,North Dakota,38001,ND,ND | ADAMS
1992,Barnes,North Dakota,38003,ND,ND | BARNES
1993,Benson,North Dakota,38005,ND,ND | BENSON
1994,Billings,North Dakota,38007,ND,ND | BILLINGS
1995,Bottineau,North Dakota,38009,ND,ND | BOTTINEAU
1996,Bowman,North Dakota,38011,ND,ND | BOWMAN
1997,Burke,North Dakota,38013,ND,ND | BURKE
1998,Burleigh,North Dakota,38015,ND,ND | BURLEIGH
1999,Cass,North Dakota,38017,ND,ND | CASS
2000,Cavalier,North Dakota,38019,ND,ND | CAVALIER
2001,Dickey,North Dakota,38021,ND,ND | DICKEY
2002,Divide,North Dakota,38023,ND,ND | DIVIDE
2003,Dunn,North Dakota,38025,ND,ND | DUNN
2004,Eddy,North Dakota,38027,ND,ND | EDDY
2005,Emmons,North Dakota,38029,ND,ND | EMMONS
2006,Foster,North Dakota,38031,ND,ND | FOSTER
2007,Golden Valley,North Dakota,38033,ND,ND | GOLDEN VALLEY
2008,Grand Forks,North Dakota,38035,ND,ND | GRAND FORKS
2009,Grant,North Dakota,38037,ND,ND | GRANT
2010,Griggs,North Dakota,38039,ND,ND | GRIGGS
2011,Hettinger,North Dakota,38041,ND,ND | HETTINGER
2012,Kidder,North Dakota,38043,ND,ND | KIDDER
2013,LaMoure,North Dakota,38045,ND,ND | LAMOURE
2014,Logan,North Dakota,38047,ND,ND | LOGAN
2015,McHenry,North Dakota,38049,ND,ND | MCHENRY
2016,McIntosh,North Dakota,38051,ND,ND | MCINTOSH
2017,McKenzie,North Dakota,38053,ND,ND | MCKENZIE
2018,McLean,North Dakota,38055,ND,ND | MCLEAN
2019,Mercer,North Dakota,38057,ND,ND | MERCER
2020,Morton,North Dakota,38059,ND,ND | MORTON
2021,Mountrail,North Dakota,38061,ND,ND | MOUNTRAIL
2022,Nelson,North Dakota,38063,ND,ND | NELSON
2023,Oliver,North Dakota,38065,ND,ND | OLIVER
2024,Pembina,North Dakota,38067,ND,ND | PEMBINA
2025,Pierce,North Dakota,38069,ND,ND | PIERCE
2026,Ramsey,North Dakota,38071,ND,ND | RAMSEY
2027,Ransom,North Dakota,38073,ND,ND | RANSOM
2028,Renville,North Dakota,38075,ND,ND | RENVILLE
2029,Richland,North Dakota,38077,ND,ND | RICHLAND
2030,Rolette,North Dakota,38079,ND,ND | ROLETTE
2031,Sargent,North Dakota,38081,ND,ND | SARGENT
2032,Sheridan,North Dakota,38083,ND,ND | SHERIDAN
2033,Sioux,North Dakota,38085,ND,ND | SIOUX
2034,Slope,North Dakota,38087,ND,ND | SLOPE
2035,Stark,North Dakota,38089,ND,ND | STARK
2036,Steele,North Dakota,38091,ND,ND | STEELE
2037,Stutsman,North Dakota,38093,ND,ND | STUTSMAN
2038,Towner,North Dakota,38095,ND,ND | TOWNER
2039,Traill,North Dakota,38097,ND,ND | TRAILL
2040,Walsh,North Dakota,38099,ND,ND | WALSH
2041,Ward,North Dakota,38101,ND,ND | WARD
2042,Wells,North Dakota,38103,ND,ND | WELLS
2043,Williams,North Dakota,38105,ND,ND | WILLIAMS
2044,Adams,Ohio,39001,OH,OH | ADAMS
2045,Allen,Ohio,39003,OH,OH | ALLEN
2046,Ashland,Ohio,39005,OH,OH | ASHLAND
2047,Ashtabula,Ohio,39007,OH,OH | ASHTABULA
2048,Athens,Ohio,39009,OH,OH | ATHENS
2049,Auglaize,Ohio,39011,OH,OH | AUGLAIZE
2050,Belmont,Ohio,39013,OH,OH | BELMONT
2051,Brown,Ohio,39015,OH,OH | BROWN
2052,Butler,Ohio,39017,OH,OH | BUTLER
2053,Carroll,Ohio,39019,OH,OH | CARROLL
2054,Champaign,Ohio,39021,OH,OH | CHAMPAIGN
2055,Clark,Ohio,39023,OH,OH | CLARK
2056,Clermont,Ohio,39025,OH,OH | CLERMONT
2057,Clinton,Ohio,39027,OH,OH | CLINTON
2058,Columbiana,Ohio,39029,OH,OH | COLUMBIANA
2059,Coshocton,Ohio,39031,OH,OH | COSHOCTON
2060,Crawford,Ohio,39033,OH,OH | CRAWFORD
2061,Cuyahoga,Ohio,39035,OH,OH | CUYAHOGA
2062,Darke,Ohio,39037,OH,OH | DARKE
2063,Defiance,Ohio,39039,OH,OH | DEFIANCE
2064,Delaware,Ohio,39041,OH,OH | DELAWARE
2065,Erie,Ohio,39043,OH,OH | ERIE
2066,Fairfield,Ohio,39045,OH,OH | FAIRFIELD
2067,Fayette,Ohio,39047,OH,OH | FAYETTE
2068,Franklin,Ohio,39049,OH,OH | FRANKLIN
2069,Fulton,Ohio,39051,OH,OH | FULTON
2070,Gallia,Ohio,39053,OH,OH | GALLIA
2071,Geauga,Ohio,39055,OH,OH | GEAUGA
2072,Greene,Ohio,39057,OH,OH | GREENE
2073,Guernsey,Ohio,39059,OH,OH | GUERNSEY
2074,Hamilton,Ohio,39061,OH,OH | HAMILTON
2075,Hancock,Ohio,39063,OH,OH | HANCOCK
2076,Hardin,Ohio,39065,OH,OH | HARDIN
2077,Harrison,Ohio,39067,OH,OH | HARRISON
2078,Henry,Ohio,39069,OH,OH | HENRY
2079,Highland,Ohio,39071,OH,OH | HIGHLAND
2080,Hocking,Ohio,39073,OH,OH | HOCKING
2081,Holmes,Ohio,39075,OH,OH | HOLMES
2082,Huron,Ohio,39077,OH,OH | HURON
2083,Jackson,Ohio,39079,OH,OH | JACKSON
2084,Jefferson,Ohio,39081,OH,OH | JEFFERSON
2085,Knox,Ohio,39083,OH,OH | KNOX
2086,Lake,Ohio,39085,OH,OH | LAKE
2087,Lawrence,Ohio,39087,OH,OH | LAWRENCE
2088,Licking,Ohio,39089,OH,OH | LICKING
2089,Logan,Ohio,39091,OH,OH | LOGAN
2090,Lorain,Ohio,39093,OH,OH | LORAIN
2091,Lucas,Ohio,39095,OH,OH | LUCAS
2092,Madison,Ohio,39097,OH,OH | MADISON
2093,Mahoning,Ohio,39099,OH,OH | MAHONING
2094,Marion,Ohio,39101,OH,OH | MARION
2095,Medina,Ohio,39103,OH,OH | MEDINA
2096,Meigs,Ohio,39105,OH,OH | MEIGS
2097,Mercer,Ohio,39107,OH,OH | MERCER
2098,Miami,Ohio,39109,OH,OH | MIAMI
2099,Monroe,Ohio,39111,OH,OH | MONROE
2100,Montgomery,Ohio,39113,OH,OH | MONTGOMERY
2101,Morgan,Ohio,39115,OH,OH | MORGAN
2102,Morrow,Ohio,39117,OH,OH | MORROW
2103,Muskingum,Ohio,39119,OH,OH | MUSKINGUM
2104,Noble,Ohio,39121,OH,OH | NOBLE
2105,Ottawa,Ohio,39123,OH,OH | OTTAWA
2106,Paulding,Ohio,39125,OH,OH | PAULDING
2107,Perry,Ohio,39127,OH,OH | PERRY
2108,Pickaway,Ohio,39129,OH,OH | PICKAWAY
2109,Pike,Ohio,39131,OH,OH | PIKE
2110,Portage,Ohio,39133,OH,OH | PORTAGE
2111,Preble,Ohio,39135,OH,OH | PREBLE
2112,Putnam,Ohio,39137,OH,OH | PUTNAM
2113,Richland,Ohio,39139,OH,OH | RICHLAND
2114,Ross,Ohio,39141,OH,OH | ROSS
2115,Sandusky,Ohio,39143,OH,OH | SANDUSKY
2116,Scioto,Ohio,39145,OH,OH | SCIOTO
2117,Seneca,Ohio,39147,OH,OH | SENECA
2118,Shelby,Ohio,39149,OH,OH | SHELBY
2119,Stark,Ohio,39151,OH,OH | STARK
2120,Summit,Ohio,39153,OH,OH | SUMMIT
2121,Trumbull,Ohio,39155,OH,OH | TRUMBULL
2122,Tuscarawas,Ohio,39157,OH,OH | TUSCARAWAS
2123,Union,Ohio,39159,OH,OH | UNION
2124,Van Wert,Ohio,39161,OH,OH | VAN WERT
2125,Vinton,Ohio,39163,OH,OH | VINTON
2126,Warren,Ohio,39165,OH,OH | WARREN
2127,Washington,Ohio,39167,OH,OH | WASHINGTON
2128,Wayne,Ohio,39169,OH,OH | WAYNE
2129,Williams,Ohio,39171,OH,OH | WILLIAMS
2130,Wood,Ohio,39173,OH,OH | WOOD
2131,Wyandot,Ohio,39175,OH,OH | WYANDOT
2132,Adair,Oklahoma,40001,OK,OK | ADAIR
2133,Alfalfa,Oklahoma,40003,OK,OK | ALFALFA
2134,Atoka,Oklahoma,40005,OK,OK | ATOKA
2135,Beaver,Oklahoma,40007,OK,OK | BEAVER
2136,Beckham,Oklahoma,40009,OK,OK | BECKHAM
2137,Blaine,Oklahoma,40011,OK,OK | BLAINE
2138,Bryan,Oklahoma,40013,OK,OK | BRYAN
2139,Caddo,Oklahoma,40015,OK,OK | CADDO
2140,Canadian,Oklahoma,40017,OK,OK | CANADIAN
2141,Carter,Oklahoma,40019,OK,OK | CARTER
2142,Cherokee,Oklahoma,40021,OK,OK | CHEROKEE
2143,Choctaw,Oklahoma,40023,OK,OK | CHOCTAW
2144,Cimarron,Oklahoma,40025,OK,OK | CIMARRON
2145,Cleveland,Oklahoma,40027,OK,OK | CLEVELAND
2146,Coal,Oklahoma,40029,OK,OK | COAL
2147,Comanche,Oklahoma,40031,OK,OK | COMANCHE
2148,Cotton,Oklahoma,40033,OK,OK | COTTON
2149,Craig,Oklahoma,40035,OK,OK | CRAIG
2150,Creek,Oklahoma,40037,OK,OK | CREEK
2151,Custer,Oklahoma,40039,OK,OK | CUSTER
2152,Delaware,Oklahoma,40041,OK,OK | DELAWARE
2153,Dewey,Oklahoma,40043,OK,OK | DEWEY
2154,Ellis,Oklahoma,40045,OK,OK | ELLIS
2155,Garfield,Oklahoma,40047,OK,OK | GARFIELD
2156,Garvin,Oklahoma,40049,OK,OK | GARVIN
2157,Grady,Oklahoma,40051,OK,OK | GRADY
2158,Grant,Oklahoma,40053,OK,OK | GRANT
2159,Greer,Oklahoma,40055,OK,OK | GREER
2160,Harmon,Oklahoma,40057,OK,OK | HARMON
2161,Harper,Oklahoma,40059,OK,OK | HARPER
2162,Haskell,Oklahoma,40061,OK,OK | HASKELL
2163,Hughes,Oklahoma,40063,OK,OK | HUGHES
2164,Jackson,Oklahoma,40065,OK,OK | JACKSON
2165,Jefferson,Oklahoma,40067,OK,OK | JEFFERSON
2166,Johnston,Oklahoma,40069,OK,OK | JOHNSTON
2167,Kay,Oklahoma,40071,OK,OK | KAY
2168,Kingfisher,Oklahoma,40073,OK,OK | KINGFISHER
2169,Kiowa,Oklahoma,40075,OK,OK | KIOWA
2170,Latimer,Oklahoma,40077,OK,OK | LATIMER
2171,Le Flore,Oklahoma,40079,OK,OK | LE FLORE
2172,Lincoln,Oklahoma,40081,OK,OK | LINCOLN
2173,Logan,Oklahoma,40083,OK,OK | LOGAN
2174,Love,Oklahoma,40085,OK,OK | LOVE
2175,McClain,Oklahoma,40087,OK,OK | MCCLAIN
2176,McCurtain,Oklahoma,40089,OK,OK | MCCURTAIN
2177,McIntosh,Oklahoma,40091,OK,OK | MCINTOSH
2178,Major,Oklahoma,40093,OK,OK | MAJOR
2179,Marshall,Oklahoma,40095,OK,OK | MARSHALL
2180,Mayes,Oklahoma,40097,OK,OK | MAYES
2181,Murray,Oklahoma,40099,OK,OK | MURRAY
2182,Muskogee,Oklahoma,40101,OK,OK | MUSKOGEE
2183,Noble,Oklahoma,40103,OK,OK | NOBLE
2184,Nowata,Oklahoma,40105,OK,OK | NOWATA
2185,Okfuskee,Oklahoma,40107,OK,OK | OKFUSKEE
2186,Oklahoma,Oklahoma,40109,OK,OK | OKLAHOMA
2187,Okmulgee,Oklahoma,40111,OK,OK | OKMULGEE
2188,Osage,Oklahoma,40113,OK,OK | OSAGE
2189,Ottawa,Oklahoma,40115,OK,OK | OTTAWA
2190,Pawnee,Oklahoma,40117,OK,OK | PAWNEE
2191,Payne,Oklahoma,40119,OK,OK | PAYNE
2192,Pittsburg,Oklahoma,40121,OK,OK | PITTSBURG
2193,Pontotoc,Oklahoma,40123,OK,OK | PONTOTOC
2194,Pottawatomie,Oklahoma,40125,OK,OK | POTTAWATOMIE
2195,Pushmataha,Oklahoma,40127,OK,OK | PUSHMATAHA
2196,Roger Mills,Oklahoma,40129,OK,OK | ROGER MILLS
2197,Rogers,Oklahoma,40131,OK,OK | ROGERS
2198,Seminole,Oklahoma,40133,OK,OK | SEMINOLE
2199,Sequoyah,Oklahoma,40135,OK,OK | SEQUOYAH
2200,Stephens,Oklahoma,40137,OK,OK | STEPHENS
2201,Texas,Oklahoma,40139,OK,OK | TEXAS
2202,Tillman,Oklahoma,40141,OK,OK | TILLMAN
2203,Tulsa,Oklahoma,40143,OK,OK | TULSA
2204,Wagoner,Oklahoma,40145,OK,OK | WAGONER
2205,Washington,Oklahoma,40147,OK,OK | WASHINGTON
2206,Washita,Oklahoma,40149,OK,OK | WASHITA
2207,Woods,Oklahoma,40151,OK,OK | WOODS
2208,Woodward,Oklahoma,40153,OK,OK | WOODWARD
2209,Baker,Oregon,41001,OR,OR | BAKER
2210,Benton,Oregon,41003,OR,OR | BENTON
2211,Clackamas,Oregon,41005,OR,OR | CLACKAMAS
2212,Clatsop,Oregon,41007,OR,OR | CLATSOP
2213,Columbia,Oregon,41009,OR,OR | COLUMBIA
2214,Coos,Oregon,41011,OR,OR | COOS
2215,Crook,Oregon,41013,OR,OR | CROOK
2216,Curry,Oregon,41015,OR,OR | CURRY
2217,Deschutes,Oregon,41017,OR,OR | DESCHUTES
2218,Douglas,Oregon,41019,OR,OR | DOUGLAS
2219,Gilliam,Oregon,41021,OR,OR | GILLIAM
2220,Grant,Oregon,41023,OR,OR | GRANT
2221,Harney,Oregon,41025,OR,OR | HARNEY
2222,Hood River,Oregon,41027,OR,OR | HOOD RIVER
2223,Jackson,Oregon,41029,OR,OR | JACKSON
2224,Jefferson,Oregon,41031,OR,OR | JEFFERSON
2225,Josephine,Oregon,41033,OR,OR | JOSEPHINE
2226,Klamath,Oregon,41035,OR,OR | KLAMATH
2227,Lake,Oregon,41037,OR,OR | LAKE
2228,Lane,Oregon,41039,OR,OR | LANE
2229,Lincoln,Oregon,41041,OR,OR | LINCOLN
2230,Linn,Oregon,41043,OR,OR | LINN
2231,Malheur,Oregon,41045,OR,OR | MALHEUR
2232,Marion,Oregon,41047,OR,OR | MARION
2233,Morrow,Oregon,41049,OR,OR | MORROW
2234,Multnomah,Oregon,41051,OR,OR | MULTNOMAH
2235,Polk,Oregon,41053,OR,OR | POLK
2236,Sherman,Oregon,41055,OR,OR | SHERMAN
2237,Tillamook,Oregon,41057,OR,OR | TILLAMOOK
2238,Umatilla,Oregon,41059,OR,OR | UMATILLA
2239,Union,Oregon,41061,OR,OR | UNION
2240,Wallowa,Oregon,41063,OR,OR | WALLOWA
2241,Wasco,Oregon,41065,OR,OR | WASCO
2242,Washington,Oregon,41067,OR,OR | WASHINGTON
2243,Wheeler,Oregon,41069,OR,OR | WHEELER
2244,Yamhill,Oregon,41071,OR,OR | YAMHILL
2245,Adams,Pennsylvania,42001,PA,PA | ADAMS
2246,Allegheny,Pennsylvania,42003,PA,PA | ALLEGHENY
2247,Armstrong,Pennsylvania,42005,PA,PA | ARMSTRONG
2248,Beaver,Pennsylvania,42007,PA,PA | BEAVER
2249,Bedford,Pennsylvania,42009,PA,PA | BEDFORD
2250,Berks,Pennsylvania,42011,PA,PA | BERKS
2251,Blair,Pennsylvania,42013,PA,PA | BLAIR
2252,Bradford,Pennsylvania,42015,PA,PA | BRADFORD
2253,Bucks,Pennsylvania,42017,PA,PA | BUCKS
2254,Butler,Pennsylvania,42019,PA,PA | BUTLER
2255,Cambria,Pennsylvania,42021,PA,PA | CAMBRIA
2256,Cameron,Pennsylvania,42023,PA,PA | CAMERON
2257,Carbon,Pennsylvania,42025,PA,PA | CARBON
2258,Centre,Pennsylvania,42027,PA,PA | CENTRE
2259,Chester,Pennsylvania,42029,PA,PA | CHESTER
2260,Clarion,Pennsylvania,42031,PA,PA | CLARION
2261,Clearfield,Pennsylvania,42033,PA,PA | CLEARFIELD
2262,Clinton,Pennsylvania,42035,PA,PA | CLINTON
2263,Columbia,Pennsylvania,42037,PA,PA | COLUMBIA
2264,Crawford,Pennsylvania,42039,PA,PA | CRAWFORD
2265,Cumberland,Pennsylvania,42041,PA,PA | CUMBERLAND
2266,Dauphin,Pennsylvania,42043,PA,PA | DAUPHIN
2267,Delaware,Pennsylvania,42045,PA,PA | DELAWARE
2268,Elk,Pennsylvania,42047,PA,PA | ELK
2269,Erie,Pennsylvania,42049,PA,PA | ERIE
2270,Fayette,Pennsylvania,42051,PA,PA | FAYETTE
2271,Forest,Pennsylvania,42053,PA,PA | FOREST
2272,Franklin,Pennsylvania,42055,PA,PA | FRANKLIN
2273,Fulton,Pennsylvania,42057,PA,PA | FULTON
2274,Greene,Pennsylvania,42059,PA,PA | GREENE
2275,Huntingdon,Pennsylvania,42061,PA,PA | HUNTINGDON
2276,Indiana,Pennsylvania,42063,PA,PA | INDIANA
2277,Jefferson,Pennsylvania,42065,PA,PA | JEFFERSON
2278,Juniata,Pennsylvania,42067,PA,PA | JUNIATA
2279,Lackawanna,Pennsylvania,42069,PA,PA | LACKAWANNA
2280,Lancaster,Pennsylvania,42071,PA,PA | LANCASTER
2281,Lawrence,Pennsylvania,42073,PA,PA | LAWRENCE
2282,Lebanon,Pennsylvania,42075,PA,PA | LEBANON
2283,Lehigh,Pennsylvania,42077,PA,PA | LEHIGH
2284,Luzerne,Pennsylvania,42079,PA,PA | LUZERNE
2285,Lycoming,Pennsylvania,42081,PA,PA | LYCOMING
2286,McKean,Pennsylvania,42083,PA,PA | MCKEAN
2287,Mercer,Pennsylvania,42085,PA,PA | MERCER
2288,Mifflin,Pennsylvania,42087,PA,PA | MIFFLIN
2289,Monroe,Pennsylvania,42089,PA,PA | MONROE
2290,Montgomery,Pennsylvania,42091,PA,PA | MONTGOMERY
2291,Montour,Pennsylvania,42093,PA,PA | MONTOUR
2292,Northampton,Pennsylvania,42095,PA,PA | NORTHAMPTON
2293,Northumberland,Pennsylvania,42097,PA,PA | NORTHUMBERLAND
2294,Perry,Pennsylvania,42099,PA,PA | PERRY
2295,Philadelphia,Pennsylvania,42101,PA,PA | PHILADELPHIA
2296,Pike,Pennsylvania,42103,PA,PA | PIKE
2297,Potter,Pennsylvania,42105,PA,PA | POTTER
2298,Schuylkill,Pennsylvania,42107,PA,PA | SCHUYLKILL
2299,Snyder,Pennsylvania,42109,PA,PA | SNYDER
2300,Somerset,Pennsylvania,42111,PA,PA | SOMERSET
2301,Sullivan,Pennsylvania,42113,PA,PA | SULLIVAN
2302,Susquehanna,Pennsylvania,42115,PA,PA | SUSQUEHANNA
2303,Tioga,Pennsylvania,42117,PA,PA | TIOGA
2304,Union,Pennsylvania,42119,PA,PA | UNION
2305,Venango,Pennsylvania,42121,PA,PA | VENANGO
2306,Warren,Pennsylvania,42123,PA,PA | WARREN
2307,Washington,Pennsylvania,42125,PA,PA | WASHINGTON
2308,Wayne,Pennsylvania,42127,PA,PA | WAYNE
2309,Westmoreland,Pennsylvania,42129,PA,PA | WESTMORELAND
2310,Wyoming,Pennsylvania,42131,PA,PA | WYOMING
2311,York,Pennsylvania,42133,PA,PA | YORK
2312,Bristol,Rhode Island,44001,RI,RI | BRISTOL
2313,Kent,Rhode Island,44003,RI,RI | KENT
2314,Newport,Rhode Island,44005,RI,RI | NEWPORT
2315,Providence,Rhode Island,44007,RI,RI | PROVIDENCE
2316,Washington,Rhode Island,44009,RI,RI | WASHINGTON
2317,Abbeville,South Carolina,45001,SC,SC | ABBEVILLE
2318,Aiken,South Carolina,45003,SC,SC | AIKEN
2319,Allendale,South Carolina,45005,SC,SC | ALLENDALE
2320,Anderson,South Carolina,45007,SC,SC | ANDERSON
2321,Bamberg,South Carolina,45009,SC,SC | BAMBERG
2322,Barnwell,South Carolina,45011,SC,SC | BARNWELL
2323,Beaufort,South Carolina,45013,SC,SC | BEAUFORT
2324,Berkeley,South Carolina,45015,SC,SC | BERKELEY
2325,Calhoun,South Carolina,45017,SC,SC | CALHOUN
2326,Charleston,South Carolina,45019,SC,SC | CHARLESTON
2327,Cherokee,South Carolina,45021,SC,SC | CHEROKEE
2328,Chester,South Carolina,45023,SC,SC | CHESTER
2329,Chesterfield,South Carolina,45025,SC,SC | CHESTERFIELD
2330,Clarendon,South Carolina,45027,SC,SC | CLARENDON
2331,Colleton,South Carolina,45029,SC,SC | COLLETON
2332,Darlington,South Carolina,45031,SC,SC | DARLINGTON
2333,Dillon,South Carolina,45033,SC,SC | DILLON
2334,Dorchester,South Carolina,45035,SC,SC | DORCHESTER
2335,Edgefield,South Carolina,45037,SC,SC | EDGEFIELD
2336,Fairfield,South Carolina,45039,SC,SC | FAIRFIELD
2337,Florence,South Carolina,45041,SC,SC | FLORENCE
2338,Georgetown,South Carolina,45043,SC,SC | GEORGETOWN
2339,Greenville,South Carolina,45045,SC,SC | GREENVILLE
2340,Greenwood,South Carolina,45047,SC,SC | GREENWOOD
2341,Hampton,South Carolina,45049,SC,SC | HAMPTON
2342,Horry,South Carolina,45051,SC,SC | HORRY
2343,Jasper,South Carolina,45053,SC,SC | JASPER
2344,Kershaw,South Carolina,45055,SC,SC | KERSHAW
2345,Lancaster,South Carolina,45057,SC,SC | LANCASTER
2346,Laurens,South Carolina,45059,SC,SC | LAURENS
2347,Lee,South Carolina,45061,SC,SC | LEE
2348,Lexington,South Carolina,45063,SC,SC | LEXINGTON
2349,McCormick,South Carolina,45065,SC,SC | MCCORMICK
2350,Marion,South Carolina,45067,SC,SC | MARION
2351,Marlboro,South Carolina,45069,SC,SC | MARLBORO
2352,Newberry,South Carolina,45071,SC,SC | NEWBERRY
2353,Oconee,South Carolina,45073,SC,SC | OCONEE
2354,Orangeburg,South Carolina,45075,SC,SC | ORANGEBURG
2355,Pickens,South Carolina,45077,SC,SC | PICKENS
2356,Richland,South Carolina,45079,SC,SC | RICHLAND
2357,Saluda,South Carolina,45081,SC,SC | SALUDA
2358,Spartanburg,South Carolina,45083,SC,SC | SPARTANBURG
2359,Sumter,South Carolina,45085,SC,SC | SUMTER
2360,Union,South Carolina,45087,SC,SC | UNION
2361,Williamsburg,South Carolina,45089,SC,SC | WILLIAMSBURG
2362,York,South Carolina,45091,SC,SC | YORK
2363,Aurora,South Dakota,46003,SD,SD | AURORA
2364,Beadle,South Dakota,46005,SD,SD | BEADLE
2365,Bennett,South Dakota,46007,SD,SD | BENNETT
2366,Bon Homme,South Dakota,46009,SD,SD | BON HOMME
2367,Brookings,South Dakota,46011,SD,SD | BROOKINGS
2368,Brown,South Dakota,46013,SD,SD | BROWN
2369,Brule,South Dakota,46015,SD,SD | BRULE
2370,Buffalo,South Dakota,46017,SD,SD | BUFFALO
2371,Butte,South Dakota,46019,SD,SD | BUTTE
2372,Campbell,South Dakota,46021,SD,SD | CAMPBELL
2373,Charles Mix,South Dakota,46023,SD,SD | CHARLES MIX
2374,Clark,South Dakota,46025,SD,SD | CLARK
2375,Clay,South Dakota,46027,SD,SD | CLAY
2376,Codington,South Dakota,46029,SD,SD | CODINGTON
2377,Corson,South Dakota,46031,SD,SD | CORSON
2378,Custer,South Dakota,46033,SD,SD | CUSTER
2379,Davison,South Dakota,46035,SD,SD | DAVISON
2380,Day,South Dakota,46037,SD,SD | DAY
2381,Deuel,South Dakota,46039,SD,SD | DEUEL
2382,Dewey,South Dakota,46041,SD,SD | DEWEY
2383,Douglas,South Dakota,46043,SD,SD | DOUGLAS
2384,Edmunds,South Dakota,46045,SD,SD | EDMUNDS
2385,Fall River,South Dakota,46047,SD,SD | FALL RIVER
2386,Faulk,South Dakota,46049,SD,SD | FAULK
2387,Grant,South Dakota,46051,SD,SD | GRANT
2388,Gregory,South Dakota,46053,SD,SD | GREGORY
2389,Haakon,South Dakota,46055,SD,SD | HAAKON
2390,Hamlin,South Dakota,46057,SD,SD | HAMLIN
2391,Hand,South Dakota,46059,SD,SD | HAND
2392,Hanson,South Dakota,46061,SD,SD | HANSON
2393,Harding,South Dakota,46063,SD,SD | HARDING
2394,Hughes,South Dakota,46065,SD,SD | HUGHES
2395,Hutchinson,South Dakota,46067,SD,SD | HUTCHINSON
2396,Hyde,South Dakota,46069,SD,SD | HYDE
2397,Jackson,South Dakota,46071,SD,SD | JACKSON
2398,Jerauld,South Dakota,46073,SD,SD | JERAULD
2399,Jones,South Dakota,46075,SD,SD | JONES
2400,Kingsbury,South Dakota,46077,SD,SD | KINGSBURY
